Unnamed: 0,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
79130,7280564,Pousada Alcobara,Pousada Alcobara,-22.7619,-41.9196,S,HTL,BR,,21.0,,,,0,,1,America/Sao_Paulo,2010-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79132,7280566,Pousada Alvorada do Farol,Pousada Alvorada do Farol,-12.9548,-38.3546,S,HTL,BR,,5.0,2927408.0,,,0,,11,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79137,7280573,Pousada Bon Bini,Pousada Bon Bini,-22.7619,-41.9196,S,HTL,BR,,21.0,,,,0,,1,America/Sao_Paulo,2010-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79149,7280585,Pousada do Capitão Hotel,Pousada do Capitao Hotel,-23.7983,-45.364,S,HTL,BR,,27.0,3520400.0,,,0,,2,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79157,7280607,Pousada la Bonita,Pousada la Bonita,-6.36766,-35.0059,S,HTL,BR,,22.0,2401404.0,,,0,,23,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79186,7280636,Praia do Forte Eco Resort,Praia do Forte Eco Resort,-12.5779,-38.0031,S,HTL,BR,,5.0,2921005.0,,,0,,9,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79189,7280639,Praia  Azul Mar Hotel,Praia  Azul Mar Hotel,-5.86847,-35.1792,S,HTL,BR,,22.0,2408102.0,,,0,,16,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79318,7280893,Sol Bahia Atlântico Geral,Sol Bahia Atlantico Geral,-12.9632,-38.4045,S,HTL,BR,,5.0,2927408.0,,,0,,7,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79322,7280897,Sol Plaza Sleep,Sol Plaza Sleep,-12.9882,-38.4357,S,HTL,BR,,5.0,2927408.0,,,0,,12,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79342,7280927,Gran Hotel Stella Maris Resort & Conventions,Gran Hotel Stella Maris Resort & Conventions,-12.9455,-38.337,S,HTL,BR,,5.0,2927408.0,,,0,,-9999,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79343,7280928,Summerville Beach Resort-24 Horas,Summerville Beach Resort-24 Horas,-8.43535,-34.9819,S,HTL,BR,,30.0,2607208.0,,,0,,14,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79373,7280977,Travel Inn Colibri,Travel Inn Colibri,-23.1443,-44.1663,S,HTL,BR,,21.0,3300100.0,,,0,,29,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79380,7280984,Travel Inn Hotel Portal do Sol,Travel Inn Hotel Portal do Sol,-7.09688,-34.8334,S,HTL,BR,,17.0,2507507.0,,,0,,8,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79415,7281045,Hotel Villa Romana,Hotel Villa Romana,-13.0094,-38.5281,S,HTL,BR,,5.0,2927408.0,,,0,,11,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79435,7281096,Blue Tree Towers Salvador,Blue Tree Towers Salvador,-13.0156,-38.4875,S,HTL,BR,,5.0,2927408.0,,,0,,31,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79449,7281147,Hotel Vilamar,Hotel Vilamar,-13.014,-38.477,S,HTL,BR,,5.0,2927408.0,,,0,,8,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79450,7281150,Hotel Itapoa Praia,Hotel Itapoa Praia,-12.9519,-38.3778,S,HTL,BR,,5.0,2927408.0,,,0,,12,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79455,7281156,Oceânico Armação,Oceanico Armacao,-12.9755,-38.4194,S,HTL,BR,,5.0,2927408.0,,,0,,4,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79482,7281666,Bahia Branca Beach Resort,Bahia Branca Beach Resort,-8.73701,-35.0884,S,HTL,BR,,30.0,2614857.0,,,0,,13,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79486,7281681,Best Western Solar Porto de Galinhas,Best Western Solar Porto de Galinhas,-8.43709,-35.0124,S,HTL,BR,,30.0,2607208.0,,,0,,12,America/Recife,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79516,7282054,Hotel Ibero Star,Hotel Ibero Star,-12.5493,-37.9882,S,HTL,BR,,5.0,2921005.0,,,0,,6,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79528,7282289,Marina Travel Hotel,Marina Travel Hotel,-5.77445,-35.1947,S,HTL,BR,,22.0,2408102.0,,,0,,8,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79563,7282423,Hotel Sol Bahia,Hotel Sol Bahia,-12.9632,-38.4045,S,HTL,BR,,5.0,2927408.0,,,0,,7,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79603,7283920,Hotel Mercure Salvador Rio Vermelho,Hotel Mercure Salvador Rio Vermelho,-13.0165,-38.4864,S,HTL,BR,,5.0,2927408.0,,,0,,23,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79606,7283923,Hotel Luxor Aeroporto,Hotel Luxor Aeroporto,-22.8264,-43.2334,S,HTL,BR,,21.0,3304557.0,,,0,,7,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79620,7283940,Hotel Porto da Lua,Hotel Porto da Lua,-12.5761,-38.0013,S,HTL,BR,,5.0,2921005.0,,,0,,9,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79626,7283946,Sol Bahia Express,Sol Bahia Express,-12.9632,-38.4045,S,HTL,BR,,5.0,2927408.0,,,0,,7,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79629,7283957,Superclubs  Breezes,Superclubs  Breezes,-12.4405,-37.9168,S,HTL,BR,,5.0,2921005.0,,,0,,-9999,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79653,7284346,Pousada La Chimère,Pousada La Chimere,-22.7502,-41.8837,S,HTL,BR,,21.0,,,,0,,1,America/Sao_Paulo,2010-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79660,7284353,Colonna Beach Hotel,Colonna Beach Hotel,-22.7415,-41.8749,S,HTL,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2010-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79697,7304444,Farol da Barra,Farol da Barra,-13.01032,-38.5329,S,LTHSE,BR,,5.0,2927408.0,,,0,,9,America/Bahia,2017-12-26,Barra Lighthouse,Farol de Santo Antonio,Farol de Santo Antônio,Forte de Santo Antonio da Barra,Forte de Santo Antônio da Barra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79699,7304497,Farol de Itapuã,Farol de Itapua,-12.9571,-38.35372,S,LTHSE,BR,,5.0,2927408.0,,,0,,-9999,America/Bahia,2018-01-02,Farol da Ponta de Itapua,Farol da Ponta de Itapuã,Itapuan Lighthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79712,7498400,Praia de Itacoatiara,Praia de Itacoatiara,-22.97578,-43.03654,T,BCH,BR,,21.0,,,,0,,-2,America/Sao_Paulo,2010-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79715,7506756,Praia do Rosa,Praia do Rosa,-28.12967,-48.63682,T,BCH,BR,,26.0,,,,0,,-9999,America/Sao_Paulo,2010-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79720,7521519,Mole Beach,Mole Beach,-27.59928,-48.42773,T,BCH,BR,,26.0,,,,0,,1,America/Sao_Paulo,2010-08-18,Praia Mole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79724,7521645,Parque Estadual de Ilhabela,Parque Estadual de Ilhabela,-23.84125,-45.32684,L,RESF,BR,,27.0,,,,0,,655,America/Sao_Paulo,2010-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79725,7521658,Praia da Ferradura,Praia da Ferradura,-22.77096,-41.88675,T,BCH,BR,,21.0,,,,0,,1,America/Sao_Paulo,2010-08-19,Praia Ferradura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79737,7534466,French's Beach,French's Beach,-9.77673,-35.83981,T,BCH,BR,,2.0,,,,0,,-9999,America/Noronha,2010-09-08,Praia do Frances,Praia do Francês,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79751,7535612,Farol da Barra,Farol da Barra,-13.01039,-38.5319,T,BCH,BR,,5.0,2927408.0,,,0,,11,America/Bahia,2014-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79758,7536154,Taipús de fora,Taipus de fora,-13.96368,-38.93337,T,BCH,BR,,5.0,,,,0,,1,America/Bahia,2014-10-22,Taipus de Fora,Taipús de Fora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79777,7537399,Ilha dos Urubus,Ilha dos Urubus,-22.92774,-43.78477,T,ISL,BR,,21.0,,,,0,,8,America/Sao_Paulo,2012-01-21,Ilha dos Urubus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79778,7537400,Barra do São Francisco,Barra do Sao Francisco,-22.92906,-43.7825,H,INLT,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-01-21,Barra do Sao Francisco,Barra do São Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79779,7537401,Baía de Sepetiba,Baia de Sepetiba,-23.02172,-43.7119,H,BAY,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-01-21,Baia de Sepetiba,Baía de Sepetiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79836,7537459,Canal do Guando,Canal do Guando,-22.93254,-43.76768,H,CNL,BR,,21.0,,,,0,,6,America/Sao_Paulo,2012-01-21,Canal do Guando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79973,7537596,Ilha de Guaraquessaba,Ilha de Guaraquessaba,-22.99799,-43.66096,T,ISL,BR,,21.0,,,,0,,1,America/Sao_Paulo,2012-01-21,Ilha de Guaraquessaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79974,7537597,Ilha do Urubu,Ilha do Urubu,-22.99927,-43.66034,T,ISL,BR,,21.0,,,,0,,1,America/Sao_Paulo,2012-01-21,Ilha do Urubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
