,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
110010,10233172,Icone Expominas,Icone Expominas,-19.92067,-43.97178,S,HTL,BR,,15.0,3106200.0,,,0,,856,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110011,10233173,San Diego Suites Lourdes,San Diego Suites Lourdes,-19.92946,-43.9445,S,HTL,BR,,15.0,3106200.0,,,0,,877,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110012,10233174,Metropole Hotel,Metropole Hotel,-19.92395,-43.93698,S,HTL,BR,,15.0,3106200.0,,,0,,872,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110013,10233175,Bristol Jaragua Hotel,Bristol Jaragua Hotel,-19.86319,-43.9552,S,HTL,BR,,15.0,3106200.0,,,0,,810,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110014,10233176,Promenade Lavras 150,Promenade Lavras 150,-19.94159,-43.93528,S,HTL,BR,,15.0,3106200.0,,,0,,918,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110015,10233177,Le Flamboyant Home Service,Le Flamboyant Home Service,-19.9342,-43.93144,S,HTL,BR,,15.0,3106200.0,,,0,,888,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110016,10233178,Sesc Estalagem De Ouro Preto,Sesc Estalagem De Ouro Preto,-20.37679,-43.55688,S,HTL,BR,,15.0,3146107.0,,,0,,1307,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110017,10233179,Grande Hotel Ouro Preto,Grande Hotel Ouro Preto,-20.38462,-43.50528,S,HTL,BR,,15.0,3146107.0,,,0,,1128,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110018,10233180,Taua Resort E Convention - Caeté,Taua Resort E Convention - Caete,-19.76991,-43.62885,S,HTL,BR,,15.0,3110004.0,,,0,,1074,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110019,10233225,Monreale Hotel Classic Campinas,Monreale Hotel Classic Campinas,-22.91148,-47.05834,S,HTL,BR,,27.0,3509502.0,,,0,,706,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110020,10233226,Nohotel Nova Odessa,Nohotel Nova Odessa,-22.78255,-47.29221,S,HTL,BR,,27.0,3533403.0,,,0,,550,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110021,10233227,Jaguary Sumare,Jaguary Sumare,-22.82484,-47.26871,S,HTL,BR,,27.0,3552403.0,,,0,,593,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110022,10233228,Villa Di Mantova Resort Hotel,Villa Di Mantova Resort Hotel,-22.48892,-46.63695,S,HTL,BR,,27.0,3500501.0,,,0,,848,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110023,10233229,Zanon Hotel,Zanon Hotel,-22.4667,-46.62661,S,HTL,BR,,27.0,3500501.0,,,0,,932,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110024,10233269,Deville Prime Cuiabá,Deville Prime Cuiaba,-15.59416,-56.10286,S,HTL,BR,,14.0,5103403.0,,,0,,211,America/Cuiaba,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110025,10233270,Holiday Inn Express Cuiaba,Holiday Inn Express Cuiaba,-15.60477,-56.0771,S,HTL,BR,,14.0,5103403.0,,,0,,193,America/Cuiaba,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110026,10233271,Presidencial Hotel,Presidencial Hotel,-15.63967,-56.02583,S,HTL,BR,,14.0,5103403.0,,,0,,174,America/Cuiaba,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110027,10233275,Deville Business Curitiba,Deville Business Curitiba,-25.43425,-49.27731,S,HTL,BR,,18.0,4106902.0,,,0,,917,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110028,10233277,Bourbon Dom Ricardo Aeroporto Curitiba Business Ho,Bourbon Dom Ricardo Aeroporto Curitiba Business Ho,-25.53335,-49.19342,S,HTL,BR,,18.0,4125506.0,,,0,,894,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110029,10233278,Rihad Palace Hotel,Rihad Palace Hotel,-25.58229,-49.39713,S,HTL,BR,,18.0,4101804.0,,,0,,905,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110030,10233346,Grand Park Hotel,Grand Park Hotel,-20.45915,-54.58546,S,HTL,BR,,11.0,5002704.0,,,0,,569,America/Campo_Grande,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110031,10233347,Brumado,Brumado,-20.46599,-54.62922,S,HTL,BR,,11.0,5002704.0,,,0,,550,America/Campo_Grande,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110032,10233348,Druds Hortolandia,Druds Hortolandia,-22.8766,-47.20999,S,HTL,BR,,27.0,3519071.0,,,0,,615,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110033,10233520,Maione Hotel,Maione Hotel,-16.70793,-49.25415,S,HTL,BR,,29.0,5208707.0,,,0,,820,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110034,10233542,Abib Hotel,Abib Hotel,-25.47058,-50.65867,S,HTL,BR,,18.0,4110706.0,,,0,,822,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110035,10233544,Encantos Do Sul,Encantos Do Sul,-29.36025,-50.84916,S,HTL,BR,,23.0,4309100.0,,,0,,824,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110036,10233554,Monreale Hotel Guarulhos São Paulo,Monreale Hotel Guarulhos Sao Paulo,-23.47093,-46.52922,S,HTL,BR,,27.0,3518800.0,,,0,,757,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110037,10233732,Jardim Atlantico Beach Resort Hotel,Jardim Atlantico Beach Resort Hotel,-14.82887,-39.02647,S,HTL,BR,,5.0,2913606.0,,,0,,10,America/Bahia,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110038,10233733,Villa Ecoporan Hotel Charme Spa & Eventos,Villa Ecoporan Hotel Charme Spa & Eventos,-14.27989,-38.98745,S,HTL,BR,,5.0,2914901.0,,,0,,8,America/Bahia,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110039,10233843,Transamerica Classic Jundiai,Transamerica Classic Jundiai,-23.19018,-46.88958,S,HTL,BR,,27.0,3525904.0,,,0,,747,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110040,10233851,Jr Hotel,Jr Hotel,-7.12331,-34.8853,S,HTL,BR,,17.0,2507507.0,,,0,,53,America/Fortaleza,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110041,10233862,Villa Real Sao Francisco,Villa Real Sao Francisco,-26.2304,-48.62733,S,HTL,BR,,26.0,4216206.0,,,0,,2,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110042,10233886,Jeri Village Hotel,Jeri Village Hotel,-2.86423,-40.49234,S,HTL,BR,,6.0,2307254.0,,,0,,20,America/Fortaleza,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110043,10234167,Ilha Flat Hotel,Ilha Flat Hotel,-23.81066,-45.36555,S,HTL,BR,,27.0,3520400.0,,,0,,4,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110044,10234195,Cedro Hotel,Cedro Hotel,-23.30464,-51.17322,S,HTL,BR,,18.0,4113700.0,,,0,,598,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110045,10234197,Londri Star Hotel,Londri Star Hotel,-23.32647,-51.18981,S,HTL,BR,,18.0,4113700.0,,,0,,591,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110046,10234198,Lago Das Pedras Hotel,Lago Das Pedras Hotel,-23.51196,-51.42692,S,HTL,BR,,18.0,4101408.0,,,0,,857,America/Sao_Paulo,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110047,10234227,Luzeiros Sao Luis,Luzeiros Sao Luis,-2.48784,-44.29779,S,HTL,BR,,13.0,2111300.0,,,0,,7,America/Fortaleza,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110048,10234228,Abbeville,Abbeville,-2.51219,-44.30357,S,HTL,BR,,13.0,2111300.0,,,0,,25,America/Fortaleza,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110049,10234263,Pousada Bica Da Pedra,Pousada Bica Da Pedra,-9.64985,-35.70895,S,HTL,BR,,2.0,2704302.0,,,0,,12,America/Maceio,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110050,10234264,Paradiso Tropical,Paradiso Tropical,-9.64985,-35.70895,S,HTL,BR,,2.0,2704302.0,,,0,,12,America/Maceio,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110051,10234265,Praia Bonita Jatiúca,Praia Bonita Jatiuca,-9.64321,-35.69993,S,HTL,BR,,2.0,2704302.0,,,0,,13,America/Maceio,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110052,10234266,Kenoa - Exclusive Beach Spa & Resort,Kenoa - Exclusive Beach Spa & Resort,-9.81649,-35.87473,S,HTL,BR,,2.0,2700607.0,,,0,,9,America/Maceio,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110053,10234267,Pousada Paradise,Pousada Paradise,-10.05557,-36.05184,S,HTL,BR,,2.0,2702306.0,,,0,,18,America/Maceio,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110054,10234313,Morro De São Paulo,Morro De Sao Paulo,-13.38314,-38.91094,S,HTL,BR,,5.0,2905404.0,,,0,,10,America/Bahia,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110055,10234391,Boulevard Slaass Flat Hotel,Boulevard Slaass Flat Hotel,-3.08637,-60.01335,S,HTL,BR,,4.0,1302603.0,,,0,,44,America/Manaus,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110056,10234392,Millenium Hotel,Millenium Hotel,-3.10116,-60.02512,S,HTL,BR,,4.0,1302603.0,,,0,,23,America/Manaus,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110057,10234393,Amazonia Tower Hotel,Amazonia Tower Hotel,-3.13325,-60.02077,S,HTL,BR,,4.0,1302603.0,,,0,,36,America/Manaus,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110058,10234512,Paradise Açara Hotel,Paradise Acara Hotel,-5.87272,-35.17821,S,HTL,BR,,22.0,2408102.0,,,0,,26,America/Fortaleza,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110059,10234513,Village Do Sol,Village Do Sol,-5.97283,-35.12891,S,HTL,BR,,22.0,2403251.0,,,0,,27,America/Fortaleza,2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110060,10234845,Hotel Fazenda Monte Castelo,Hotel Fazenda Monte Castelo,-16.37471,-39.58835,S,HTL,BR,,5.0,2910727.0,,,0,,182,America/Bahia,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110061,10234876,Estalagem Porto Seguro,Estalagem Porto Seguro,-16.44767,-39.06784,S,HTL,BR,,5.0,2925303.0,,,0,,3,America/Bahia,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110062,10234877,Quinta Do Sol Lite Praia Hotel,Quinta Do Sol Lite Praia Hotel,-16.4244,-39.05723,S,HTL,BR,,5.0,2925303.0,,,0,,10,America/Bahia,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110063,10234878,Fenix,Fenix,-16.44373,-39.0646,S,HTL,BR,,5.0,2925303.0,,,0,,4,America/Bahia,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110064,10234879,Baia Cabralia Hotel,Baia Cabralia Hotel,-16.28337,-39.02181,S,HTL,BR,,5.0,2927705.0,,,0,,5,America/Bahia,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110065,10234922,Richard Hotel,Richard Hotel,-22.83789,-43.0643,S,HTL,BR,,21.0,3304904.0,,,0,,22,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110066,10234972,Taiwan Hotel,Taiwan Hotel,-21.18377,-47.80452,S,HTL,BR,,27.0,3543402.0,,,0,,563,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110067,10234975,Des Arts Super Economico,Des Arts Super Economico,-8.13115,-34.90351,S,HTL,BR,,30.0,2611606.0,,,0,,7,America/Recife,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110068,10234976,Sheraton Reserva Do Paiva Hotel & Convention Cent,Sheraton Reserva Do Paiva Hotel & Convention Cent,-8.25365,-34.94742,S,HTL,BR,,30.0,2602902.0,,,0,,6,America/Recife,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110069,10234977,Pousada Sao Francisco Hotel,Pousada Sao Francisco Hotel,-8.01601,-34.8472,S,HTL,BR,,30.0,2609600.0,,,0,,13,America/Recife,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110070,10234978,Amoaras Resort,Amoaras Resort,-7.84503,-34.83928,S,HTL,BR,,30.0,2610707.0,,,0,,10,America/Recife,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110071,10234979,Anahi Hotel,Anahi Hotel,-8.15938,-34.91414,S,HTL,BR,,30.0,2607901.0,,,0,,11,America/Recife,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110072,10235039,Bristol Atelier Molinaro,Bristol Atelier Molinaro,-22.47763,-43.16649,S,HTL,BR,,21.0,3303906.0,,,0,,860,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110073,10235040,Casablanca Imperial Hotel,Casablanca Imperial Hotel,-22.50696,-43.17672,S,HTL,BR,,21.0,3303906.0,,,0,,819,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110074,10235041,Pousada E Spa Vrindavana,Pousada E Spa Vrindavana,-22.38799,-42.90745,S,HTL,BR,,21.0,3305802.0,,,0,,884,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110075,10235042,Mercure Rj Barra Da Tijuca,Mercure Rj Barra Da Tijuca,-23.01429,-43.29728,S,HTL,BR,,21.0,3304557.0,,,0,,7,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110076,10235043,Novotel Rio Parque Olimpico,Novotel Rio Parque Olimpico,-22.97306,-43.37351,S,HTL,BR,,21.0,3304557.0,,,0,,4,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110077,10235044,Praia Linda,Praia Linda,-23.01398,-43.31293,S,HTL,BR,,21.0,3304557.0,,,0,,11,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110078,10235045,Clarion Itaipava Hotel,Clarion Itaipava Hotel,-22.24411,-43.08723,S,HTL,BR,,21.0,3303906.0,,,0,,504,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110079,10235144,Ferraretto Guaruja Hotel,Ferraretto Guaruja Hotel,-23.99578,-46.25734,S,HTL,BR,,27.0,3518701.0,,,0,,18,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110080,10235145,Guarumar Hotel,Guarumar Hotel,-23.99571,-46.26007,S,HTL,BR,,27.0,3518701.0,,,0,,15,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110081,10235192,Varadero Palace Ii,Varadero Palace Ii,-27.42788,-48.45397,S,HTL,BR,,26.0,4205407.0,,,0,,8,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110082,10235193,Ingleses Acquamar Hotel E Convention,Ingleses Acquamar Hotel E Convention,-27.42823,-48.39867,S,HTL,BR,,26.0,4205407.0,,,0,,4,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110083,10235194,Praiatur Express,Praiatur Express,-27.42846,-48.39866,S,HTL,BR,,26.0,4205407.0,,,0,,4,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110084,10235195,Hotel Das Nacoes,Hotel Das Nacoes,-27.43249,-48.46031,S,HTL,BR,,26.0,4205407.0,,,0,,7,America/Sao_Paulo,2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
