70041,6316364,Alto Paraíso,Alto Paraiso,-9.72283,-63.31022,P,PPL,BR,,24.0,1100403.0,,,0,,137,America/Porto_Velho,2014-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70042,6316365,Alto Paredão,Alto Paredao,-29.40333,-52.4075,P,PPLL,BR,,23.0,4316808.0,,,0,,659,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70043,6316366,Alto Pongal,Alto Pongal,-20.70111,-40.76111,P,PPLL,BR,,8.0,3200409.0,,,0,,151,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70044,6316367,Alto Porã,Alto Pora,-24.35056,-51.70111,P,PPLL,BR,,18.0,4111506.0,,,0,,795,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70045,6316368,Alto Recreio,Alto Recreio,-27.67917,-52.84,P,PPLL,BR,,23.0,4316105.0,,,0,,659,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70046,6316369,Alto Santa Fé,Alto Santa Fe,-24.39111,-53.92389,P,PPLL,BR,,18.0,4117222.0,,,0,,364,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70047,6316370,Alto Taquari,Alto Taquari,-17.82611,-53.28222,P,PPL,BR,,14.0,5100607.0,,,0,,877,America/Cuiaba,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70048,6316371,Altolândia,Altolandia,-19.9,-46.17167,P,PPLL,BR,,15.0,3168200.0,,,0,,1050,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70049,6316372,Alumínio,Aluminio,-23.535,-47.26194,P,PPL,BR,,27.0,3501152.0,,,0,,789,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70050,6316374,Alvorada de Minas,Alvorada de Minas,-18.73611,-43.36528,P,PPL,BR,,15.0,3102407.0,,,0,,672,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70051,6316375,Alvorada do Gurguéia,Alvorada do Gurgueia,-8.42444,-43.77722,P,PPL,BR,,20.0,2200459.0,,,0,,297,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70052,6316376,Alvorada do Iguaçu,Alvorada do Iguacu,-25.36,-54.50167,P,PPLL,BR,,18.0,4108304.0,,,0,,227,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70053,6316377,Alvorada do Norte,Alvorada do Norte,-14.48083,-46.49222,P,PPL,BR,,29.0,5200803.0,,,0,,514,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70054,6316378,Alvorada d'Oeste,Alvorada d'Oeste,-11.34139,-62.28639,P,PPL,BR,,24.0,1100346.0,,,0,,194,America/Porto_Velho,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70055,6316379,Amajari,Amajari,3.65222,-61.37056,P,PPL,BR,,25.0,1400027.0,,,0,,96,America/Boa_Vista,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70056,6316380,Amandina,Amandina,-22.38389,-53.59333,P,PPLL,BR,,11.0,5004700.0,,,0,,329,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70057,6316381,Amapá do Maranhão,Amapa do Maranhao,-1.56806,-45.92972,P,PPL,BR,,13.0,2106201.0,,,0,,37,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70058,6316382,Amaralina,Amaralina,-13.92639,-49.29722,P,PPL,BR,,29.0,5200829.0,,,0,,499,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70059,6316383,Amélia Rodrigues,Amelia Rodrigues,-12.39167,-38.75667,P,PPL,BR,,5.0,2901106.0,,,0,,206,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70060,6316384,América,America,-4.44333,-40.8,P,PPLL,BR,,6.0,2305902.0,,,0,,823,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70061,6316385,Ametista do Sul,Ametista do Sul,-27.36056,-53.18167,P,PPL,BR,,23.0,4300646.0,,,0,,488,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70062,6316386,Amorinha,Amorinha,-23.90972,-50.255,P,PPLL,BR,,18.0,4109708.0,,,0,,743,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70063,6316387,Iguatu,Iguatu,-24.71694,-53.08417,P,PPL,BR,,18.0,4110052.0,,,0,,549,America/Sao_Paulo,2016-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70064,6316388,Anápolis,Anapolis,-21.72444,-50.535,P,PPLL,BR,,27.0,3519204.0,,,0,,419,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70065,6316389,Anapu,Anapu,-3.47222,-51.19778,P,PPL,BR,,16.0,1500859.0,,,0,,59,America/Belem,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70066,6316390,Andiroba,Andiroba,-19.6525,-44.22861,P,PPLL,BR,,15.0,3124104.0,,,0,,940,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70067,6316391,Angelândia,Angelandia,-17.60222,-42.1625,P,PPL,BR,,15.0,3165552.0,,,0,,712,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70068,6316392,Angélica,Angelica,-22.15333,-53.77111,P,PPL,BR,,11.0,5000856.0,,,0,,359,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70069,6316393,Ângelo Frechiani,Angelo Frechiani,-19.30917,-40.68361,P,PPLL,BR,,8.0,3201506.0,,,0,,98,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70070,6316394,Aningas,Aningas,-4.12083,-38.3875,P,PPLL,BR,,6.0,2305233.0,,,0,,44,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70071,6316395,Anísio de Abreu,Anisio de Abreu,-9.18944,-43.04583,P,PPL,BR,,20.0,2200707.0,,,0,,437,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70072,6316396,Antonico,Antonico,-6.26389,-39.26861,P,PPLL,BR,,6.0,2311355.0,,,0,,226,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70073,6316397,Antônio Almeida,Antonio Almeida,-7.21917,-44.1975,P,PPL,BR,,20.0,2200806.0,,,0,,251,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70074,6316398,Antônio Brandão de Oliveira,Antonio Brandao de Oliveira,-23.31111,-50.90417,P,PPLL,BR,,18.0,4112702.0,,,0,,453,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70075,6316399,Antônio Cardoso,Antonio Cardoso,-12.43528,-39.11972,P,PPL,BR,,5.0,2901700.0,,,0,,175,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70076,6316400,Antônio Gonçalves,Antonio Goncalves,-10.57278,-40.27528,P,PPL,BR,,5.0,2901809.0,,,0,,505,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70077,6316401,Antônio João,Antonio Joao,-22.19111,-55.9475,P,PPL,BR,,11.0,5000906.0,,,0,,695,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70078,6316402,Antônio Kerpel,Antonio Kerpel,-27.68278,-53.74472,P,PPLL,BR,,23.0,4305900.0,,,0,,448,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70079,6316403,Antônio Marques,Antonio Marques,-4.08667,-38.88333,P,PPLL,BR,,6.0,2307700.0,,,0,,149,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70080,6316404,Antônio Prado de Minas,Antonio Prado de Minas,-21.01611,-42.10944,P,PPL,BR,,15.0,3103108.0,,,0,,340,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70081,6316405,Anunciação,Anunciacao,-25.80056,-53.40389,P,PPLL,BR,,18.0,4123808.0,,,0,,529,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70082,6316406,Aparecida de Goiânia,Aparecida de Goiania,-16.82333,-49.24389,P,PPL,BR,,29.0,5201405.0,,,510770,,829,America/Sao_Paulo,2012-08-03,Aparesida de Gojanija,Aparesida di Gojanija,Aparesida-di-Gojanija,a pa lei xi da di ge ya ni ya,aparesida de go'iyaniya,Апаресида де Гојанија,Апаресида ди Гояния,Апаресида-ди-Гояния,আপারেসিডা ডে গোইয়ানিয়া,アパレシダ・デ・ゴイアニア,阿帕雷西達迪戈亞尼亞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70083,6316407,Aparecida do Bonito,Aparecida do Bonito,-20.08861,-50.76556,P,PPLL,BR,,27.0,3547403.0,,,0,,368,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70084,6316408,Aparecida do Mundo Novo,Aparecida do Mundo Novo,-16.1175,-43.93278,P,PPLL,BR,,15.0,3143302.0,,,0,,585,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70085,6316409,Aparecida do Rio Claro,Aparecida do Rio Claro,-15.94194,-51.35889,P,PPLL,BR,,29.0,5213707.0,,,0,,309,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70086,6316410,Aparecida do Rio Doce,Aparecida do Rio Doce,-18.29889,-51.14528,P,PPL,BR,,29.0,5201454.0,,,0,,546,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70087,6316411,Apiacás,Apiacas,-9.54361,-57.44917,P,PPL,BR,,14.0,5100805.0,,,0,,242,America/Cuiaba,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70088,6316412,Apiaí Mirim,Apiai Mirim,-24.07667,-48.56917,P,PPLL,BR,,27.0,3510203.0,,,0,,709,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70089,6316413,Apicum Açu,Apicum Acu,-1.46111,-45.10333,P,PPL,BR,,13.0,2100832.0,,,0,,8,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70090,6316414,Apinagés,Apinages,-5.39222,-48.74806,P,PPLL,BR,,16.0,1507508.0,,,0,,95,America/Belem,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70091,6316415,Apuí,Apui,-7.19722,-59.89139,P,PPL,BR,,4.0,1300144.0,,,0,,156,America/Manaus,2022-01-18,IUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70092,6316416,Aquinópolis,Aquinopolis,-5.94528,-38.47806,P,PPLL,BR,,6.0,2310803.0,,,0,,305,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
