Unnamed: 0,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
81014,7538640,Vila Pinheiros,Vila Pinheiros,-22.86715,-43.23726,P,PPLX,BR,,21.0,3304557.0,,,0,,9,America/Sao_Paulo,2012-08-03,Vila Pinheiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81015,7538641,Canal do Cunha,Canal do Cunha,-22.86689,-43.23275,H,CNL,BR,,21.0,,,,0,,5,America/Sao_Paulo,2012-01-21,Canal do Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81019,7538645,Nova Holanda,Nova Holanda,-22.85384,-43.24241,P,PPLX,BR,,21.0,3304557.0,,,0,,7,America/Sao_Paulo,2012-08-03,Nova Holanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81020,7538646,Parque da Maré,Parque da Mare,-22.85582,-43.24009,L,PRK,BR,,21.0,,,,0,,6,America/Sao_Paulo,2012-01-21,Parque da Mare,Parque da Maré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81021,7538647,Rio Ramos,Rio Ramos,-22.85041,-43.24016,H,STM,BR,,21.0,,,,0,,1,America/Sao_Paulo,2012-01-21,Rio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81023,7538649,Universidade Federal do Rio de Janeiro,Universidade Federal do Rio de Janeiro,-22.84074,-43.23381,S,SCHC,BR,,21.0,3304557.0,,,0,,11,America/Sao_Paulo,2012-08-03,Universidade Federal do Rio de Janeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81024,7538650,Ponta do Baiacu,Ponta do Baiacu,-22.83597,-43.23072,T,PT,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-01-21,Ponta do Baiacu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81025,7538651,Praia da Amendoeira,Praia da Amendoeira,-22.83978,-43.22372,T,BCH,BR,,21.0,3304557.0,,,0,,-9999,America/Sao_Paulo,2016-06-22,Praia da Amendoeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81026,7538652,Ilha do Catalão,Ilha do Catalao,-22.84557,-43.2233,T,ISL,BR,,21.0,,,,0,18.0,11,America/Sao_Paulo,2012-01-21,Ilha do Catalao,Ilha do Catalão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81027,7538653,Ponta do Catalão,Ponta do Catalao,-22.84859,-43.22183,T,PT,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-01-21,Ponta do Catalao,Ponta do Catalão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81028,7538654,Conjunto Viário Escritor Jarge Amado,Conjunto Viario Escritor Jarge Amado,-22.86442,-43.23486,L,LCTY,BR,,21.0,,,,0,,10,America/Sao_Paulo,2012-01-21,Conjunto Viario Escritor Jarge Amado,Conjunto Viário Escritor Jarge Amado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81029,7538655,Parque Tecnológico do Rio,Parque Tecnologico do Rio,-22.86658,-43.21704,L,CTRB,BR,,21.0,,,,0,,5,America/Sao_Paulo,2012-01-21,Parque Tecnologico do Rio,Parque Tecnológico do Rio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81030,7538656,Ponta de Santo Antônio,Ponta de Santo Antonio,-22.85897,-43.20977,T,PT,BR,,21.0,3304557.0,,,0,,22,America/Sao_Paulo,2019-02-22,Ponta de Santo Antonio,Ponta de Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81031,7538657,Ilha do Bom Jesus,Ilha do Bom Jesus,-22.85906,-43.21355,T,ISL,BR,,21.0,,,,0,43.0,31,America/Sao_Paulo,2012-01-21,Ilha do Bom Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81067,7538693,Marina da Glória,Marina da Gloria,-22.91937,-43.17094,S,MAR,BR,,21.0,,,,0,,-1,America/Sao_Paulo,2012-01-21,Marina da Gloria,Marina da Glória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81074,7538701,Ponta do Galeão,Ponta do Galeao,-22.83314,-43.2385,T,PT,BR,,21.0,3304557.0,,,0,,1,America/Sao_Paulo,2012-08-03,Ponta do Galeao,Ponta do Galeão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81075,7538702,Praia Belo Jardim,Praia Belo Jardim,-22.81803,-43.21853,T,BCH,BR,,21.0,3304557.0,,,0,,3,America/Sao_Paulo,2016-06-22,Praia Belo Jardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81076,7538703,Morro do Engenho Velho,Morro do Engenho Velho,-22.81632,-43.21439,T,HLL,BR,,21.0,3304557.0,,,0,,32,America/Sao_Paulo,2012-08-03,Morro do Engenho Velho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81077,7538704,Parque Municipal Marcelo de Ipanema,Parque Municipal Marcelo de Ipanema,-22.81858,-43.20583,L,PRK,BR,,21.0,,,,0,,43,America/Sao_Paulo,2012-01-21,Parque Municipal Marcelo de Ipanema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81078,7538705,Ponta de Santa Cruz,Ponta de Santa Cruz,-22.81941,-43.2063,T,PT,BR,,21.0,,,,0,,1,America/Sao_Paulo,2012-01-21,Ponta de Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81079,7538706,Jardim Guanabara,Jardim Guanabara,-22.81559,-43.19976,P,PPL,BR,,21.0,3304557.0,,,0,,18,America/Sao_Paulo,2012-08-03,Jardim Guanabara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81080,7538707,Praia do Golfinho,Praia do Golfinho,-22.82911,-43.18612,T,BCH,BR,,21.0,3304557.0,,,0,,13,America/Sao_Paulo,2016-06-22,Praia do Golfinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81081,7538708,Praia do Alentejo,Praia do Alentejo,-22.83014,-43.18025,T,BCH,BR,,21.0,3304557.0,,,0,,16,America/Sao_Paulo,2016-06-22,Praia do Alentejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81082,7538709,Morro do Matoso,Morro do Matoso,-22.82647,-43.18503,T,HLL,BR,,21.0,3304557.0,,,0,21.0,69,America/Sao_Paulo,2012-08-03,Morro do Matoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81083,7538710,Morro do Cabaceiro,Morro do Cabaceiro,-22.82739,-43.1712,T,HLL,BR,,21.0,3304557.0,,,0,,20,America/Sao_Paulo,2012-08-03,Morro do Cabaceiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81084,7538711,Ilha Manoéis de Dentro,Ilha Manoeis de Dentro,-22.80771,-43.15333,T,ISL,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-01-21,Ilha Manoeis de Dentro,Ilha Manoéis de Dentro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81085,7538712,Ilha do Manguinho,Ilha do Manguinho,-22.80545,-43.12053,T,ISL,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-01-21,Ilha do Manguinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81086,7538713,Ilha Rasa,Ilha Rasa,-22.79986,-43.15777,T,ISL,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-01-21,Ilha Rasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81087,7538714,Ilha Mestre Rodrigues,Ilha Mestre Rodrigues,-22.80014,-43.16902,T,ISL,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-01-21,Ilha Mestre Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81088,7538715,Parque Almirante Sousa e Melo,Parque Almirante Sousa e Melo,-22.82005,-43.17548,L,PRK,BR,,21.0,,,,0,,6,America/Sao_Paulo,2012-01-21,Parque Almirante Sousa e Melo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81089,7538716,Ponta do Tiro,Ponta do Tiro,-22.81252,-43.17517,T,PT,BR,,21.0,3304557.0,,,0,,-9999,America/Sao_Paulo,2012-08-03,Ponta do Tiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81090,7538717,Ponta da Ostra,Ponta da Ostra,-22.8057,-43.17748,T,PT,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-01-21,Ponta da Ostra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81091,7538718,Parque Manoel Bandeira,Parque Manoel Bandeira,-22.80476,-43.18018,L,PRK,BR,,21.0,,,,0,,6,America/Sao_Paulo,2012-01-21,Parque Manoel Bandeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81092,7538719,Praia de Cocotá,Praia de Cocota,-22.80155,-43.17761,T,BCH,BR,,21.0,,,,0,,7,America/Sao_Paulo,2012-01-21,Praia de Cocota,Praia de Cocotá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81093,7538720,Praia Congonhas do Campo,Praia Congonhas do Campo,-22.79957,-43.17462,T,BCH,BR,,21.0,3304557.0,,,0,,13,America/Sao_Paulo,2016-06-22,Praia Congonhas do Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81094,7538721,Ilha das Palmas,Ilha das Palmas,-22.79375,-43.15555,T,ISL,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-01-21,Ilha das Palmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81095,7538722,Ilhota Aroeiras,Ilhota Aroeiras,-22.78959,-43.15157,T,ISL,BR,,21.0,3304557.0,,,0,,-9999,America/Sao_Paulo,2017-12-07,Ilhota Aroeiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81096,7538723,Morro do Bananal,Morro do Bananal,-22.78608,-43.15793,T,HLL,BR,,21.0,3304557.0,,,0,39.0,39,America/Sao_Paulo,2017-12-07,Morro do Bananal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81097,7538724,Praia da Moça,Praia da Moca,-22.78095,-43.15723,T,BCH,BR,,21.0,3304557.0,,,0,,6,America/Sao_Paulo,2016-06-22,Praia da Moca,Praia da Moça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81098,7538725,Morro do Quilombo,Morro do Quilombo,-22.7842,-43.16184,T,HLL,BR,,21.0,3304557.0,,,0,39.0,31,America/Sao_Paulo,2012-08-03,Morro do Quilombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81099,7538726,Morro do Matias,Morro do Matias,-22.77749,-43.17451,T,HLL,BR,,21.0,3304557.0,,,0,13.0,33,America/Sao_Paulo,2012-08-03,Morro do Matias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81100,7538727,Pichunas,Pichunas,-22.78724,-43.17416,P,PPLX,BR,,21.0,3304557.0,,,0,,31,America/Sao_Paulo,2012-08-03,Pichunas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81101,7538728,Morro das Araras,Morro das Araras,-22.78684,-43.1773,T,HLL,BR,,21.0,3304557.0,,,0,12.0,40,America/Sao_Paulo,2012-08-03,Morro das Araras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81102,7538729,Morro dos Bancários,Morro dos Bancarios,-22.78946,-43.18572,T,HLL,BR,,21.0,3304557.0,,,0,13.0,43,America/Sao_Paulo,2012-08-03,Morro dos Bancarios,Morro dos Bancários,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81103,7538730,Bancários,Bancarios,-22.79146,-43.17997,P,PPL,BR,,21.0,3304557.0,,,0,,19,America/Sao_Paulo,2012-08-03,Bancarios,Bancários,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81104,7538731,Estaleiro Itajaí South America,Estaleiro Itajai South America,-22.78586,-43.18879,S,DCKY,BR,,21.0,3304557.0,,,0,,7,America/Sao_Paulo,2012-08-03,Estaleiro Itajai South America,Estaleiro Itajaí South America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81105,7538732,Morro da Olaria,Morro da Olaria,-22.79146,-43.18796,T,HLL,BR,,21.0,3304557.0,,,0,13.0,18,America/Sao_Paulo,2012-08-03,Morro da Olaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81106,7538733,Tauá,Taua,-22.79435,-43.18633,P,PPL,BR,,21.0,3304557.0,,,0,,5,America/Sao_Paulo,2012-08-03,Taua,Tauá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81107,7538734,Morro do Barão,Morro do Barao,-22.79776,-43.17633,T,HLL,BR,,21.0,3304557.0,,,0,19.0,58,America/Sao_Paulo,2012-08-03,Morro do Barao,Morro do Barão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81108,7538735,Morro do Dendê,Morro do Dende,-22.80155,-43.19037,T,HLL,BR,,21.0,3304557.0,,,0,30.0,82,America/Sao_Paulo,2012-08-03,Morro do Dende,Morro do Dendê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81109,7538736,Jardim Carioca,Jardim Carioca,-22.80292,-43.19249,P,PPL,BR,,21.0,3304557.0,,,0,,72,America/Sao_Paulo,2012-08-03,Jardim Carioca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81110,7538737,Morro Fundo da Grota,Morro Fundo da Grota,-22.80528,-43.19352,T,HLL,BR,,21.0,3304557.0,,,0,24.0,69,America/Sao_Paulo,2012-08-03,Morro Fundo da Grota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81111,7538738,Guarabu,Guarabu,-22.80715,-43.19396,P,PPLX,BR,,21.0,3304557.0,,,0,,33,America/Sao_Paulo,2012-08-03,Guarabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81112,7538739,Cacuia,Cacuia,-22.80966,-43.19088,P,PPL,BR,,21.0,3304557.0,,,0,,36,America/Sao_Paulo,2012-08-03,Cacuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81113,7538740,Cemitério da Cacuia,Cemiterio da Cacuia,-22.81171,-43.18735,S,CMTY,BR,,21.0,3304557.0,,,0,,22,America/Sao_Paulo,2012-08-03,Cemiterio da Cacuia,Cemitério da Cacuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81114,7538741,Morro da Tapera,Morro da Tapera,-22.81223,-43.17902,T,HLL,BR,,21.0,3304557.0,,,0,56.0,53,America/Sao_Paulo,2012-08-03,Morro da Tapera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81115,7538742,Morro Nossa Senhora das Graças,Morro Nossa Senhora das Gracas,-22.81442,-43.18168,T,HLL,BR,,21.0,3304557.0,,,0,70.0,65,America/Sao_Paulo,2012-08-03,Morro Nossa Senhora das Gracas,Morro Nossa Senhora das Graças,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81116,7538743,Morro do Zumbi,Morro do Zumbi,-22.81853,-43.18032,T,HLL,BR,,21.0,3304557.0,,,0,17.0,51,America/Sao_Paulo,2012-08-03,Morro do Zumbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81117,7538744,Rio Jequiá,Rio Jequia,-22.82058,-43.17991,H,STM,BR,,21.0,,,,0,,5,America/Sao_Paulo,2021-08-13,Jequia River,Jequiá River,Rio Jequia,Rio Jequiá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81118,7538745,Morro da Bica,Morro da Bica,-22.81442,-43.19365,T,HLL,BR,,21.0,3304557.0,,,0,18.0,60,America/Sao_Paulo,2012-08-03,Morro da Bica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81119,7538746,Morro Mãe d’Água,Morro Mae d'Agua,-22.81188,-43.20414,T,HLL,BR,,21.0,3304557.0,,,0,22.0,75,America/Sao_Paulo,2012-08-03,Morro Mae d'Agua,Morro Mãe d’Água,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81120,7538747,Ilha Plaza Shopping,Ilha Plaza Shopping,-22.80324,-43.20151,S,MKT,BR,,21.0,3304557.0,,,0,,27,America/Sao_Paulo,2012-08-03,Ilha Plaza Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81121,7538748,Moneró,Monero,-22.79707,-43.19933,P,PPL,BR,,21.0,3304557.0,,,0,,16,America/Sao_Paulo,2012-08-03,Monero,Moneró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
