Unnamed: 0,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
60102,3478448,Praia Ipanema,Praia Ipanema,-25.66111,-48.44306,T,BCH,BR,,18.0,,,,0,,-9999,America/Sao_Paulo,2018-12-05,Praia Ipanema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60984,3479330,Praia da Restinga,Praia da Restinga,-25.24472,-48.03028,T,BCH,BR,,27.0,,,,0,,-9999,America/Sao_Paulo,2012-01-20,Praia da Restinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62247,3480593,Ilha do Fundão,Ilha do Fundao,-22.85414,-43.23208,T,ISL,BR,,21.0,,,,0,,10,America/Sao_Paulo,2019-02-22,Ilha do Fundao,Ilha do Fundão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62301,3480647,Ilha Bonita,Ilha Bonita,-22.99083,-43.91472,T,ISL,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-12-06,Ilha Bonita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62353,3480699,Ilha do Bicho Pequeno,Ilha do Bicho Pequeno,-22.98472,-43.92583,T,ISL,BR,,21.0,,,,0,,1,America/Sao_Paulo,2012-12-06,Ilha do Bicho Pequeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62354,3480700,Ilha Jurubaíba,Ilha Jurubaiba,-22.96,-43.95389,T,ISL,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-12-06,Ilha Jurubaiba,Ilha Jurubaíba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62357,3480703,Ilha Jardim,Ilha Jardim,-22.94139,-43.9225,T,ISL,BR,,21.0,,,,0,,-9999,America/Sao_Paulo,2012-12-06,Ilha Jardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62358,3480704,Flecheira,Flecheira,-22.93583,-43.90833,P,PPL,BR,,21.0,3302601.0,,,0,,12,America/Sao_Paulo,2012-12-06,Flecheira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62359,3480705,Água Ferro,Agua Ferro,-22.955,-43.90889,P,PPL,BR,,21.0,3302601.0,,,0,,81,America/Sao_Paulo,2012-12-06,Agua Ferro,Água Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62380,3632924,Cerro Maripá,Cerro Maripa,4.53333,-61.25,T,MT,BR,VE$BR,0.0,,,,0,,1021,America/Boa_Vista,2009-03-07,Cerro Maripa,Cerro Maripá,Samatepui,Serra Mariba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
