Unnamed: 0,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
3800,3388609,Ilha São Joãozinho,Ilha Sao Joaozinho,-1.1,-45.96667,T,ISL,BR,,13.0,,,,0,,1,America/Belem,2012-01-19,Ilha Sao Joaosinho,Ilha Sao Joaozinho,Ilha São Joãosinho,Ilha São Joãozinho,Joaosinha Island,Joãosinha Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803,3388612,Ilha São João Mirim,Ilha Sao Joao Mirim,-1.53333,-44.8,T,ISL,BR,,13.0,,,,0,,3,America/Belem,2012-01-19,Ilha Sao Joao Mirim,Ilha São João Mirim,Ilha de Sao Joao Mirim,Ilha de São João Mirim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3844,3388653,Ilhas de São João,Ilhas de Sao Joao,-1.33333,-44.93333,T,ISLS,BR,,13.0,,,,0,,10,America/Belem,2012-01-19,Ilhas de Sao Joan,Ilhas de Sao Joao,Ilhas de São Joãn,Ilhas de São João,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3849,3388658,Banco São João,Banco Sao Joao,-0.45,-48.03333,H,SHOL,BR,,16.0,,,,0,,-9999,America/Belem,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3976,3388786,Rio São Francisco,Rio Sao Francisco,-4.61667,-37.56667,H,STMI,BR,,6.0,,,,0,,-9999,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4285,3389095,Ponta de Santo Antônio,Ponta de Santo Antonio,-6.96576,-34.83397,T,PT,BR,,17.0,2503209.0,,,0,,1,America/Fortaleza,2018-12-05,Ponta de Santo Antonio,Ponta de Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4286,3389096,Ponta de Santo Antônio,Ponta de Santo Antonio,-3.83228,-32.39847,T,PT,BR,,30.0,2605459.0,,,0,,18,America/Noronha,2016-06-12,North East Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,3389110,Baía de Santo Antônio,Baia de Santo Antonio,-3.83313,-32.40619,H,BAY,BR,,30.0,,,,0,,54,America/Noronha,2016-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4378,3389188,Ilha de Santo Aleixo,Ilha de Santo Aleixo,-8.61196,-35.02167,T,ISL,BR,,30.0,2614204.0,,,0,,0,America/Recife,2012-07-09,Ilha de Santo Aleixo de Sirinhaem,Ilha de Santo Aleixo de Sirinhaém,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381,3389191,Canal de Santo Alberto,Canal de Santo Alberto,-5.0,-36.5,H,CHNM,BR,,22.0,,,,0,,-9999,America/Noronha,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4383,3389193,Cabo de Santo Agostinho,Cabo de Santo Agostinho,-8.35167,-34.9398,T,CAPE,BR,,30.0,2602902.0,,,0,,8,America/Recife,2017-12-20,Cabo Sao Agostinho,Cabo São Agostinho,Cabo de Santo Agostinho,Cabo de Santo Agostinno,Cabo de Sao Angostinho,Cabo de São Angostinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4454,3389265,Banco Santa Rosa,Banco Santa Rosa,0.6,-50.03333,H,FLTT,BR,,16.0,,,,0,,-9999,America/Belem,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4455,3389266,Baía de Santa Rosa,Baia de Santa Rosa,0.41667,-49.83333,H,BAY,BR,,16.0,,,,0,,-9999,America/Belem,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,3389308,Ponta de Santa Rita,Ponta de Santa Rita,-5.69558,-35.19489,T,PT,BR,,22.0,2403608.0,,,0,,1,America/Fortaleza,2017-04-07,Ponta de Genipabu,Ponta de Genipabú,Ponta de Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535,3389346,Ponta do Santarém,Ponta do Santarem,0.65,-50.08333,T,PT,BR,,16.0,,,,0,,0,America/Belem,2018-12-05,Ponta do Santarem,Ponta do Santarém,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4603,3389414,Recifes de Santana,Recifes de Santana,-2.26667,-43.53333,H,RF,BR,,13.0,,,,0,,-9999,America/Belem,2012-01-19,Recife de Sant'Anna,Recife de Sant’Anna,Recifes de Santana,Santa Anna Reefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,3389480,Córrego Santa Maria,Corrego Santa Maria,-4.31667,-37.91667,H,STMI,BR,,6.0,,,,0,,-9999,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,3389742,Baia do Sancho,Baia do Sancho,-3.85287,-32.44512,H,BAY,BR,,30.0,,,,0,,18,America/Noronha,2016-06-12,Portuguese Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060,3389872,Salgado do Canto,Salgado do Canto,-2.81667,-40.16667,L,AREA,BR,,6.0,,,,0,,-9999,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068,3389880,Rio Salgado,Rio Salgado,-9.03333,-35.21667,H,STM,BR,,2.0,,,,0,,-9999,America/Noronha,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5436,3390248,Atol das Rocas,Atol das Rocas,-3.86417,-33.80596,T,ATOL,BR,,22.0,,,,0,,-9999,America/Noronha,2020-07-21,Atol Rocas,Atol Rokas,Atol das Rocas,Atol das Rokas,Atol de les Roques,Atoll das Rocas,Atolli Rokas,Atolon de las Rocas,Atolón de las Rocas,GJao san ho Rocas,Ilha Rocas,Rocas,Rocas Atoll,Rocas atoll,Rocas-Atoll,Rocas-atoll,Rocasin atolli,Rokas,Rokasas atols,Rokos atolas,etola dasa rokasa,luo ka si huan jiao,reakkas pavilappurrudvip,rokasu huan jiao,rokkacu pavalattivu,Đảo san hô Rocas,Ατόλλη Ρόκας,Атол Рокас,Атол дас Рокас,Рокас,Ռոքաս,אטול דאס רוקאס,جزیرہ روکاس,एटोल दास रोकास,ரோக்காசு பவழத்தீவு,റോക്കാസ് പവിഴപ്പുറ്റുദ്വീപ്,როკასი,ロカス環礁,罗卡斯环礁,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5492,3390304,Baixo do Rio do Fogo,Baixo do Rio do Fogo,-5.23333,-35.26667,H,RF,BR,,22.0,,,,0,,-9999,America/Noronha,2012-01-19,Baixo do Rio do Fogo,Recifes do Fogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,3390312,Banco Rio Branco,Banco Rio Branco,1.03333,-49.71667,H,SHOL,BR,,3.0,,,,0,,-9999,America/Belem,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5725,3390537,Riach Doc,Riach Doc,-2.8,-40.45,P,PPL,BR,,6.0,2304251.0,,,0,,-9999,America/Fortaleza,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5793,3390605,Retiro Grande,Retiro Grande,-4.63333,-37.53333,P,PPL,BR,,6.0,2301109.0,,,0,,-9999,America/Fortaleza,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5801,3390613,Banco do Retiro,Banco do Retiro,-4.53333,-37.55,H,BNK,BR,,6.0,,,,0,,-9999,America/Fortaleza,2012-01-19,Banco Retiro,Banco do Retiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5833,3390645,Praia do Retirinho,Praia do Retirinho,-4.61667,-37.58333,T,BCH,BR,,6.0,,,,0,,-9999,America/Fortaleza,2018-12-05,Praia do Retirinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5835,3390647,Ilha da Restinga,Ilha da Restinga,-7.0,-34.85,T,ISL,BR,,17.0,,,,0,,6,America/Noronha,2012-05-06,Ilha da Restinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5895,3390707,Ponta do Reduto,Ponta do Reduto,-5.10215,-35.69872,T,PT,BR,,22.0,2412559.0,,,0,,3,America/Fortaleza,2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5906,3390718,Ponta Redondinha,Ponta Redondinha,-4.93,-36.99861,T,PT,BR,,22.0,,,,0,,1,America/Noronha,2012-01-19,Ponta Redondinha,Ponta da Redondinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5914,3390726,Ponta Redonda,Ponta Redonda,-4.91917,-36.96111,T,PT,BR,,22.0,,,,0,,1,America/Noronha,2012-01-19,Ponta Redonda,Ponta Redondinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5984,3390796,Ilha Rata,Ilha Rata,-3.81159,-32.38718,T,ISL,BR,,30.0,,,,0,,33,America/Noronha,2016-06-12,Ilha Dos Ratos,Ilha Rata,Rat Island,Ratos Island,Wooding Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5986,3390798,Ilha Rasa,Ilha Rasa,-3.82762,-32.39694,T,ISL,BR,,30.0,2605459.0,,,0,,18,America/Noronha,2016-06-12,Egg Island,Ilha Rasa,Ilha Raza,Vana Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6118,3390930,Praia da Quixaba,Praia da Quixaba,-3.84884,-32.43619,T,BCH,BR,,30.0,,,,0,,14,America/Noronha,2016-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6134,3390946,Quixaba,Quixaba,-4.56667,-37.65,P,PPL,BR,,6.0,2301109.0,,,0,,-9999,America/Fortaleza,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292,3391104,Ponta de Quatipuru,Ponta de Quatipuru,-0.7,-46.96667,T,PT,BR,,16.0,,,,0,,1,America/Belem,2012-01-19,Ponta de Quatipuru,Ponta do Quatipuru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6293,3391105,Baía do Quatipuru,Baia do Quatipuru,-0.7474,-46.90814,H,BAY,BR,,16.0,,,,0,,-9999,America/Belem,2013-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6417,3391229,Recife das Preguiças,Recife das Preguicas,-2.5,-42.76667,H,RF,BR,,13.0,,,,0,,-9999,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6418,3391230,Barra das Preguiças,Barra das Preguicas,-2.55,-42.71667,H,INLT,BR,,13.0,,,,0,,-9999,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6477,3391289,Ponta do Camarauaçu,Ponta do Camarauacu,-0.86667,-46.41667,T,PT,BR,,16.0,,,,0,,1,America/Belem,2020-06-11,Ponta da Praia Grande,Ponta de Camarauacu,Ponta de Camarauaçu,Ponta do Camarauacu,Ponta do Camarauaçu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6523,3391335,Rio Potengi,Rio Potengi,-5.75257,-35.19902,H,STM,BR,,22.0,,,,0,,0,America/Fortaleza,2021-08-29,Potenji River,Rio Grande do Norte,Rio Potengi,Rio Potengy,Rio Potenji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6573,3391385,Porto de Pedras,Porto de Pedras,-9.15833,-35.295,P,PPL,BR,,2.0,2707404.0,,,0,,1,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6622,3391434,Enseada do Portão,Enseada do Portao,-3.87367,-32.46739,H,BAY,BR,,30.0,,,,0,,1,America/Noronha,2016-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6684,3391496,Ipanan Tapéré,Ipanan Tapere,2.73333,-52.5,H,FLLS,BR,GF,0.0,,,,0,,128,America/Belem,2014-03-08,Cachoeira Pontapere,Cachoeira Pontaperé,Ipanan Tapere,Ipanan Tapéré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689,3391502,Ponta do Pontal,Ponta do Pontal,-4.93333,-37.13333,T,PT,BR,,22.0,,,,0,,1,America/Fortaleza,2018-12-05,Ponta do Pontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6706,3391519,Ponta do Funil,Ponta do Funil,-7.68333,-34.83333,P,PPL,BR,,30.0,2606200.0,,,0,,-9999,America/Recife,2018-12-05,Ponta do Funil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6935,3391749,Lago do Poco,Lago do Poco,-3.66667,-38.66667,H,LK,BR,,6.0,,,,0,,1,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7067,3391881,Enseada de Pititinga,Enseada de Pititinga,-5.36667,-35.33333,H,COVE,BR,,22.0,,,,0,,1,America/Noronha,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116,3391930,Ponta Pirarema,Ponta Pirarema,-2.34046,-44.35766,T,PT,BR,,13.0,2100204.0,,,0,,-9999,America/Fortaleza,2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7120,3391934,Baía de Piraquembaua,Baia de Piraquembaua,-0.56667,-47.65,H,BAY,BR,,16.0,,,,0,,-9999,America/Belem,2020-06-11,Baia de Piraquembaua,Baía de Piraquembaua,Piracumbaua Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7134,3391948,Rio das Piranhas,Rio das Piranhas,-5.34607,-35.35757,H,STM,BR,,22.0,,,,0,,-9999,America/Fortaleza,2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7164,3391978,Pirangi do Norte,Pirangi do Norte,-5.96667,-35.13333,P,PPL,BR,,22.0,2403251.0,,,0,,29,America/Fortaleza,2012-08-03,Pirangi do Norte,Piranji do Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7165,3391979,Rio Pirangi,Rio Pirangi,-5.98333,-35.11667,H,STM,BR,,22.0,,,,0,,1,America/Recife,2021-09-06,Piranji River,Rio Pirangi,Rio Piranji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7170,3391984,Ponta Pirajuba,Ponta Pirajuba,-2.21539,-44.39884,T,PT,BR,,13.0,2100204.0,,,0,,5,America/Fortaleza,2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7325,3392139,Piedade,Piedade,-8.18333,-34.91667,P,PPL,BR,,30.0,2607901.0,,,0,,1,America/Recife,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7364,3392178,Morro do Pico,Morro do Pico,-3.84421,-32.42105,T,HLL,BR,,30.0,2605459.0,,,0,,109,America/Noronha,2017-12-26,Morro do Pico,Pico de Fernando de Noronha,Pyramid,Rocky Peak,The Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7440,3392254,Peru,Peru,-1.48328,-44.79891,P,PPL,BR,,13.0,2103703.0,,,0,,-9999,America/Belem,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7444,3392258,Ponta Persinunga,Ponta Persinunga,-8.91667,-35.13333,T,PT,BR,,30.0,,,,0,,-9999,America/Noronha,2018-12-05,Ponta Persinunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7449,3392263,Ponta da Peroba,Ponta da Peroba,-4.64944,-37.46444,T,PT,BR,,6.0,,,,0,,-9999,America/Fortaleza,2018-12-05,Ponta da Peroba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7467,3392281,Periquara,Periquara,-3.38333,-39.01667,P,PPL,BR,,6.0,2310209.0,,,0,,-9999,America/Fortaleza,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7567,3392381,Monte Pelé,Monte Pele,-6.51667,-34.95,T,HLL,BR,,17.0,,,,0,,-9999,America/Noronha,2012-01-19,Monte Pele,Monte Pelé,Morro Pele,Morro Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7635,3392449,Pedrinhas,Pedrinhas,-3.15,-39.41667,P,PPL,BR,,6.0,2306405.0,,,0,,-9999,America/Fortaleza,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7651,3392465,Pedre Grande,Pedre Grande,-4.96667,-36.85,P,PPL,BR,,22.0,2401107.0,,,0,,-9999,America/Fortaleza,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7734,3392548,Ponta da Pedra Grande,Ponta da Pedra Grande,-4.95,-36.86667,T,PT,BR,,22.0,,,,0,,-9999,America/Noronha,2018-12-05,Ponta da Pedra Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7749,3392563,Recife da Pedra do Sal,Recife da Pedra do Sal,-2.78333,-41.71667,H,RF,BR,,20.0,,,,0,,-9999,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750,3392564,Ponta da Pedra do Sal,Ponta da Pedra do Sal,-2.80528,-41.7325,T,PT,BR,,20.0,2207702.0,,,0,,-9999,America/Fortaleza,2018-12-05,Ponta da Pedra do Sal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7751,3392565,Pedra do Sal,Pedra do Sal,-2.80417,-41.73028,P,PPL,BR,,20.0,2207702.0,,,0,,-9999,America/Fortaleza,2012-08-03,Pedra do Sal,Pedral do Sal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793,3392607,Praia da Pedra Branca,Praia da Pedra Branca,-4.93333,-36.91667,T,BCH,BR,,22.0,,,,0,,-9999,America/Noronha,2018-12-05,Praia da Pedra Branca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7827,3392641,Ponta da Pedra Alta,Ponta da Pedra Alta,-3.85624,-32.39744,T,PT,BR,,30.0,2605459.0,,,0,,10,America/Noronha,2016-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7835,3392649,Ponta da Pedra,Ponta da Pedra,-4.92333,-37.1025,T,PT,BR,,22.0,,,,0,,9,America/Fortaleza,2018-12-05,Ponta da Pedra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934,3392748,Paulina,Paulina,-0.65,-47.4,P,PPL,BR,,16.0,1506203.0,,,0,,1,America/Belem,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8091,3392905,Rio Patagi,Rio Patagi,-9.58333,-35.63333,H,STM,BR,,2.0,,,,0,,-9999,America/Noronha,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8212,3393026,Praia Parazinho,Praia Parazinho,-3.63333,-38.68333,T,BCH,BR,,6.0,,,,0,,-9999,America/Fortaleza,2018-12-05,Praia Parazinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8283,3393097,Rio Paraíba,Rio Paraiba,-6.9672,-34.85007,H,STM,BR,,17.0,,,,0,,1,America/Noronha,2021-07-18,Rio Parahyba,Rio Paraiba,Rio Paraíba,Rio Payaiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,3393114,Ponta Paracuru,Ponta Paracuru,-3.4,-39.01667,T,PT,BR,,6.0,,,,0,,1,America/Fortaleza,2012-01-19,Ponta Paracuru,Ponta Parasinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8302,3393116,Ponta Paracumbuca,Ponta Paracumbuca,-3.53333,-38.8,T,PT,BR,,6.0,,,,0,,13,America/Fortaleza,2018-12-05,Ponta Paracumbuca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8303,3393117,Paracumbuca,Paracumbuca,-3.6,-38.76667,P,PPL,BR,,6.0,2303709.0,,,0,,1,America/Fortaleza,2018-07-24,Paracambuca,Paracumbuca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8407,3393221,Córrego Paná,Corrego Pana,-2.95,-39.78333,H,STMI,BR,,6.0,,,,0,,-9999,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8602,3393416,Ilha dos Ovos,Ilha dos Ovos,-2.1,-44.45,T,ISL,BR,,13.0,,,,0,,-9999,America/Belem,2012-01-19,Ilha do Coroa dos Ovos,Ilha do Corôa dos Ovos,Ilha dos Ovos,Ovos Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8603,3393417,Ilha Ovos,Ilha Ovos,-3.8687,-32.4123,T,ISL,BR,,30.0,2605459.0,,,0,,4,America/Noronha,2016-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714,3393528,Cabeço do Oliveira,Cabeco do Oliveira,-4.87906,-36.21211,H,SHOL,BR,,22.0,,,,0,,-9999,,2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,3393533,Recife Olinda,Recife Olinda,-4.88333,-36.31667,H,RF,BR,,22.0,,,,0,,-9999,America/Noronha,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8720,3393534,Ponta de Olinda,Ponta de Olinda,-8.01242,-34.84251,T,PT,BR,,30.0,2609600.0,,,0,,7,America/Recife,2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8991,3393805,Rio Novo,Rio Novo,2.68333,-50.86667,H,STM,BR,,3.0,,,,0,,1,America/Belem,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
