Unnamed: 0,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
20021,3404865,Brejo Alegre,Brejo Alegre,-2.91667,-39.83333,L,AREA,BR,,6.0,,,,0,,-9999,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20142,3404986,Ponta do Seixas,Ponta do Seixas,-7.15,-34.78333,T,CAPE,BR,,27.0,,,,0,,-9999,America/Noronha,2012-01-19,Cabo Branco,Ponta do Seixas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20885,3405730,Riscas das Bicudas,Riscas das Bicudas,-4.95,-36.21667,H,SHOL,BR,,22.0,,,,0,,-9999,America/Noronha,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20887,3405732,Ilha Bicuaua,Ilha Bicuaua,-1.68333,-44.75,T,ISL,BR,,13.0,,,,0,,-9999,America/Belem,2018-12-05,Ilha Bicuaua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20920,3405766,Ponta do Bernardo,Ponta do Bernardo,-1.9,-44.53333,T,PT,BR,,13.0,,,,0,,13,America/Belem,2018-12-05,Ponta do Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21076,3405922,Ponta do Beça,Ponta do Beca,-7.06667,-34.83333,T,PT,BR,,17.0,,,,0,,-9999,America/Noronha,2018-12-05,Ponta do Beca,Ponta do Beça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21121,3405967,Bate-Vento,Bate-Vento,-1.3,-44.9,P,PPL,BR,,13.0,2103703.0,,,0,,9,America/Fortaleza,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21172,3406018,Ponta do Barro Vermelho,Ponta do Barro Vermelho,-3.87996,-32.46454,T,PT,BR,,30.0,2605459.0,,,0,,7,America/Noronha,2016-06-12,Black Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21262,3406109,Barrinha,Barrinha,-2.8,-40.35,P,PPL,BR,,6.0,2300200.0,,,0,,-9999,America/Fortaleza,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21362,3406209,Barreiras,Barreiras,-9.11667,-35.26667,P,PPL,BR,,2.0,2703601.0,,,0,,-9999,America/Maceio,2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21475,3406323,Praia Barra do Caponga,Praia Barra do Caponga,-4.05,-38.18333,T,BCH,BR,,6.0,,,,0,,1,America/Fortaleza,2018-12-05,Praia Barra do Caponga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21558,3406406,Barra,Barra,-7.36667,-34.78333,P,PPL,BR,,17.0,2504603.0,,,0,,-9999,America/Fortaleza,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21562,3406410,Barra,Barra,-6.76667,-34.91667,P,PPL,BR,,17.0,2512903.0,,,0,,1,America/Fortaleza,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21627,3406475,Banquê,Banque,-2.8,-40.33333,P,PPL,BR,,6.0,2300200.0,,,0,,-9999,America/Fortaleza,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21870,3406718,Praia da Baixa Grande,Praia da Baixa Grande,-4.93333,-37.03333,T,BCH,BR,,22.0,,,,0,,-9999,America/Noronha,2018-12-05,Praia da Baixa Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21981,3406829,Banco do Bailique,Banco do Bailique,1.08333,-49.88333,H,FLTT,BR,,3.0,,,,0,,-9999,America/Belem,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
