92468,7698963,Sítio Hélio Czaia,Sitio Helio Czaia,-25.7537,-49.5835,P,PPL,BR,,18.0,4106209.0,,,0,,884,America/Sao_Paulo,2012-08-03,Sitio Helio Czaia,Sítio Hélio Czaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92469,7698964,Sítio Benedito Kolasso,Sitio Benedito Kolasso,-25.755,-49.5785,P,PPL,BR,,18.0,4106209.0,,,0,,889,America/Sao_Paulo,2012-08-03,Sitio Benedito Kolasso,Sítio Benedito Kolasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92470,7698965,Escola São Pedro,Escola Sao Pedro,-25.7586,-49.5546,S,SCH,BR,,18.0,4106209.0,,,0,,840,America/Sao_Paulo,2012-08-03,Escola Sao Pedro,Escola São Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92471,7698966,Capela de Sant’Ana,Capela de Sant'Ana,-25.7593,-49.5532,S,CH,BR,,18.0,4106209.0,,,0,,837,America/Sao_Paulo,2012-08-03,Capela de Sant'Ana,Capela de Sant’Ana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92472,7698967,Sítio Aleixo Kossoski,Sitio Aleixo Kossoski,-25.7569,-49.5451,P,PPL,BR,,18.0,4106209.0,,,0,,855,America/Sao_Paulo,2012-08-03,Sitio Aleixo Kossoski,Sítio Aleixo Kossoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92473,7698968,Sítio Félix Kulevisck,Sitio Felix Kulevisck,-25.7523,-49.5259,P,PPL,BR,,18.0,4106209.0,,,0,,925,America/Sao_Paulo,2012-08-03,Sitio Felix Kulevisck,Sítio Félix Kulevisck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92474,7698969,Sítio Aleixo Bochinia,Sitio Aleixo Bochinia,-25.7565,-49.5249,P,PPL,BR,,18.0,4106209.0,,,0,,926,America/Sao_Paulo,2012-08-03,Sitio Aleixo Bochinia,Sítio Aleixo Bochinia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92475,7698970,Sítio João T. Borges,Sitio Joao T. Borges,-25.7593,-49.5205,P,PPL,BR,,18.0,4106209.0,,,0,,934,America/Sao_Paulo,2012-08-03,Sitio Joao T. Borges,Sítio João T. Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92476,7698971,Sítio Afonso Staba,Sitio Afonso Staba,-25.7564,-49.5212,P,PPL,BR,,18.0,4106209.0,,,0,,933,America/Sao_Paulo,2012-08-03,Sitio Afonso Staba,Sítio Afonso Staba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92477,7698972,Rio do Cacho,Rio do Cacho,-25.7558,-49.5031,L,LCTY,BR,,18.0,,,,0,,868,America/Sao_Paulo,2012-01-21,Rio do Cacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92478,7698973,Sítio Leonardo Koduviski,Sitio Leonardo Koduviski,-25.7727,-49.5003,P,PPL,BR,,18.0,4106209.0,,,0,,844,America/Sao_Paulo,2012-08-03,Sitio Leonardo Koduviski,Sítio Leonardo Koduviski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92479,7698974,Escola Bronislavi Druviak,Escola Bronislavi Druviak,-25.7745,-49.5012,S,SCH,BR,,18.0,4106209.0,,,0,,836,America/Sao_Paulo,2012-08-03,Escola Bronislavi Druviak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92480,7698975,Igreja de Santa Teresinha e São Francisco de Assis,Igreja de Santa Teresinha e Sao Francisco de Assis,-25.7757,-49.5021,S,CH,BR,,18.0,4106209.0,,,0,,854,America/Sao_Paulo,2012-08-03,Igreja de Santa Teresinha e Sao Francisco de Assis,Igreja de Santa Teresinha e São Francisco de Assis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92481,7698976,Sítio José Taborda,Sitio Jose Taborda,-25.7735,-49.5079,P,PPL,BR,,18.0,4106209.0,,,0,,873,America/Sao_Paulo,2012-08-03,Sitio Jose Taborda,Sítio José Taborda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92482,7698977,Rio do Cacho,Rio do Cacho,-25.7706,-49.5077,L,LCTY,BR,,18.0,,,,0,,910,America/Sao_Paulo,2012-01-21,Rio do Cacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92483,7698978,Sítio Vicente Senzoski,Sitio Vicente Senzoski,-25.7682,-49.5199,P,PPL,BR,,18.0,4106209.0,,,0,,906,America/Sao_Paulo,2012-08-03,Sitio Vicente Senzoski,Sítio Vicente Senzoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92484,7698979,Sítio Lauro Dzanik,Sitio Lauro Dzanik,-25.7656,-49.5196,P,PPL,BR,,18.0,4106209.0,,,0,,900,America/Sao_Paulo,2012-08-03,Sitio Lauro Dzanik,Sítio Lauro Dzanik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92485,7698980,Sítio Odilon Strugala,Sitio Odilon Strugala,-25.7614,-49.5089,P,PPL,BR,,18.0,4106209.0,,,0,,873,America/Sao_Paulo,2012-08-03,Sitio Odilon Strugala,Sítio Odilon Strugala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92486,7698981,Sítio Sérgio Colaço,Sitio Sergio Colaco,-25.7628,-49.5213,P,PPL,BR,,18.0,4106209.0,,,0,,905,America/Sao_Paulo,2012-08-03,Sitio Sergio Colaco,Sítio Sérgio Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92487,7698982,Escola São João,Escola Sao Joao,-25.764,-49.5217,S,SCH,BR,,18.0,4106209.0,,,0,,902,America/Sao_Paulo,2012-08-03,Escola Sao Joao,Escola São João,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92488,7698983,Lavrinha,Lavrinha,-25.76681,-49.51687,L,LCTY,BR,,18.0,,,,0,,903,America/Sao_Paulo,2012-01-21,Lavrinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92489,7698984,Sítio Wladislau Neschioviski,Sitio Wladislau Neschioviski,-25.776,-49.5169,P,PPL,BR,,18.0,4106209.0,,,0,,885,America/Sao_Paulo,2012-08-03,Sitio Wladislau Neschioviski,Sítio Wladislau Neschioviski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92490,7698985,Laranjeira,Laranjeira,-25.78886,-49.52956,L,LCTY,BR,,18.0,,,,0,,886,America/Sao_Paulo,2012-01-21,Laranjeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92491,7698986,Sítio Vicente Lechinhoski,Sitio Vicente Lechinhoski,-25.7736,-49.5165,P,PPL,BR,,18.0,4106209.0,,,0,,888,America/Sao_Paulo,2012-08-03,Sitio Vicente Lechinhoski,Sítio Vicente Lechinhoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92492,7698987,Sítio Francisco Stinga,Sitio Francisco Stinga,-25.7724,-49.5177,P,PPL,BR,,18.0,4106209.0,,,0,,889,America/Sao_Paulo,2012-08-03,Sitio Francisco Stinga,Sítio Francisco Stinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92493,7698988,Sítio Eduardo Trianovski,Sitio Eduardo Trianovski,-25.7695,-49.53346,P,PPL,BR,,18.0,4106209.0,,,0,,889,America/Sao_Paulo,2012-08-03,Sitio Eduardo Trianovski,Sítio Eduardo Trianovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92494,7698989,Sítio José S. Filho,Sitio Jose S. Filho,-25.7684,-49.5252,P,PPL,BR,,18.0,4106209.0,,,0,,936,America/Sao_Paulo,2012-08-03,Sitio Jose S. Filho,Sítio José S. Filho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92495,7698990,Sítio Pedro Gandosk,Sitio Pedro Gandosk,-25.7627,-49.5328,P,PPL,BR,,18.0,4106209.0,,,0,,912,America/Sao_Paulo,2012-08-03,Sitio Pedro Gandosk,Sítio Pedro Gandosk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92496,7698991,Sítio João Trianovski,Sitio Joao Trianovski,-25.7611,-49.533,P,PPL,BR,,18.0,4106209.0,,,0,,918,America/Sao_Paulo,2012-08-03,Sitio Joao Trianovski,Sítio João Trianovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92497,7698992,Sítio Luiz Rodrigues,Sitio Luiz Rodrigues,-25.7657,-49.5316,P,PPL,BR,,18.0,4106209.0,,,0,,918,America/Sao_Paulo,2012-08-03,Sitio Luiz Rodrigues,Sítio Luiz Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92498,7698993,Sítio Lavrinha,Sitio Lavrinha,-25.7665,-49.5355,P,PPL,BR,,18.0,4106209.0,,,0,,913,America/Sao_Paulo,2012-08-03,Sitio Lavrinha,Sítio Lavrinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92499,7698994,Sítio José Pzibenha,Sitio Jose Pzibenha,-25.7793,-49.5338,P,PPL,BR,,18.0,4106209.0,,,0,,874,America/Sao_Paulo,2012-08-03,Sitio Jose Pzibenha,Sítio José Pzibenha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92500,7698995,Sítio Wadislau Sota,Sitio Wadislau Sota,-25.7729,-49.5452,P,PPL,BR,,18.0,4106209.0,,,0,,870,America/Sao_Paulo,2012-08-03,Sitio Wadislau Sota,Sítio Wadislau Sota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92501,7698996,Cardoso I,Cardoso I,-25.7765,-49.5518,L,LCTY,BR,,18.0,,,,0,,879,America/Sao_Paulo,2012-01-21,Cardoso I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92502,7698997,Sítio Leonardo Kolasso,Sitio Leonardo Kolasso,-25.7736,-49.552,P,PPL,BR,,18.0,4106209.0,,,0,,847,America/Sao_Paulo,2012-08-03,Sitio Leonardo Kolasso,Sítio Leonardo Kolasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92503,7698998,Sítio São Sebastião,Sitio Sao Sebastiao,-25.7689,-49.5525,P,PPL,BR,,18.0,4106209.0,,,0,,853,America/Sao_Paulo,2012-08-03,Sitio Sao Sebastiao,Sítio São Sebastião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92504,7698999,Sítio Mário Krinker,Sitio Mario Krinker,-25.7652,-49.555,P,PPL,BR,,18.0,4106209.0,,,0,,845,America/Sao_Paulo,2012-08-03,Sitio Mario Krinker,Sítio Mário Krinker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92505,7699000,Sítio Lourival Krinker,Sitio Lourival Krinker,-25.7644,-49.5602,P,PPL,BR,,18.0,4106209.0,,,0,,842,America/Sao_Paulo,2012-08-03,Sitio Lourival Krinker,Sítio Lourival Krinker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92506,7699001,Sítio Tadeu Krinker,Sitio Tadeu Krinker,-25.7655,-49.5572,P,PPL,BR,,18.0,4106209.0,,,0,,833,America/Sao_Paulo,2012-08-03,Sitio Tadeu Krinker,Sítio Tadeu Krinker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92507,7699002,Sítio Lourival dos S. Silveira,Sitio Lourival dos S. Silveira,-25.779,-49.5723,P,PPL,BR,,18.0,4106209.0,,,0,,834,America/Sao_Paulo,2012-08-03,Sitio Lourival dos S. Silveira,Sítio Lourival dos S. Silveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92508,7699003,Sítio Alexandre R. Filho,Sitio Alexandre R. Filho,-25.7764,-49.5743,P,PPL,BR,,18.0,4106209.0,,,0,,830,America/Sao_Paulo,2012-08-03,Sitio Alexandre R. Filho,Sítio Alexandre R. Filho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92509,7699004,Sítio Nísio Kolasso,Sitio Nisio Kolasso,-25.7721,-49.5768,P,PPL,BR,,18.0,4106209.0,,,0,,836,America/Sao_Paulo,2012-08-03,Sitio Nisio Kolasso,Sítio Nísio Kolasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92510,7699005,Escola Nossa Senhora Aparecida,Escola Nossa Senhora Aparecida,-25.7688,-49.5776,S,SCH,BR,,18.0,4106209.0,,,0,,849,America/Sao_Paulo,2012-08-03,Escola Nossa Senhora Aparecida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92511,7699006,Sítio Maria S. L. Ton,Sitio Maria S. L. Ton,-25.7672,-49.5752,P,PPL,BR,,18.0,4106209.0,,,0,,869,America/Sao_Paulo,2012-08-03,Sitio Maria S. L. Ton,Sítio Maria S. L. Ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92512,7699007,Cardoso II,Cardoso II,-25.7642,-49.5812,L,LCTY,BR,,18.0,,,,0,,861,America/Sao_Paulo,2012-01-21,Cardoso II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92513,7699008,Sítio Nidenir Francisco,Sitio Nidenir Francisco,-25.7681,-49.5799,P,PPL,BR,,18.0,4106209.0,,,0,,856,America/Sao_Paulo,2012-08-03,Sitio Nidenir Francisco,Sítio Nidenir Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92514,7699009,Sítio Valentim S. Cortes,Sitio Valentim S. Cortes,-25.7703,-49.5807,P,PPL,BR,,18.0,4106209.0,,,0,,848,America/Sao_Paulo,2012-08-03,Sitio Valentim S. Cortes,Sítio Valentim S. Cortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92515,7699010,Sítio Jerônimo S. Cortes,Sitio Jeronimo S. Cortes,-25.774,-49.5776,P,PPL,BR,,18.0,4106209.0,,,0,,837,America/Sao_Paulo,2012-08-03,Sitio Jeronimo S. Cortes,Sítio Jerônimo S. Cortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92516,7699011,Cardoso Segundo,Cardoso Segundo,-25.7756,-49.5822,L,LCTY,BR,,18.0,,,,0,,869,America/Sao_Paulo,2012-01-21,Cardoso Segundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92517,7699012,Sítio Mário Lourenço,Sitio Mario Lourenco,-25.7787,-49.5821,P,PPL,BR,,18.0,4106209.0,,,0,,860,America/Sao_Paulo,2012-08-03,Sitio Mario Lourenco,Sítio Mário Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92518,7699013,Sítio Rubens Kolasso,Sitio Rubens Kolasso,-25.7725,-49.5967,P,PPL,BR,,18.0,4106209.0,,,0,,845,America/Sao_Paulo,2012-08-03,Sitio Rubens Kolasso,Sítio Rubens Kolasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92519,7699014,Sítio José dos S. Silveira,Sitio Jose dos S. Silveira,-25.7626,-49.5964,P,PPL,BR,,18.0,4106209.0,,,0,,842,America/Sao_Paulo,2012-08-03,Sitio Jose dos S. Silveira,Sítio José dos S. Silveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92520,7699015,Sítio Afonso Thonik,Sitio Afonso Thonik,-25.7694,-49.6002,P,PPL,BR,,18.0,4106209.0,,,0,,842,America/Sao_Paulo,2012-08-03,Sitio Afonso Thonik,Sítio Afonso Thonik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92521,7699016,Arroio Passo do Cerne,Arroio Passo do Cerne,-25.80398,-49.60387,H,STM,BR,,18.0,,,,0,,814,America/Sao_Paulo,2012-01-21,Arroio Passo do Cerne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92522,7699017,Sítio Wenceslau Soczek,Sitio Wenceslau Soczek,-25.7844,-49.5904,P,PPL,BR,,18.0,4106209.0,,,0,,861,America/Sao_Paulo,2012-08-03,Sitio Wenceslau Soczek,Sítio Wenceslau Soczek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92523,7699018,Sítio Adão Bots,Sitio Adao Bots,-25.7879,-49.5985,P,PPL,BR,,18.0,4113205.0,,,0,,836,America/Sao_Paulo,2012-08-03,Sitio Adao Bots,Sítio Adão Bots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92524,7699019,Sítio Stanislau Figura,Sitio Stanislau Figura,-25.7893,-49.5958,P,PPL,BR,,18.0,4113205.0,,,0,,843,America/Sao_Paulo,2012-08-03,Sitio Stanislau Figura,Sítio Stanislau Figura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92525,7699020,Sítio João M. da Silveira,Sitio Joao M. da Silveira,-25.7982,-49.5979,P,PPL,BR,,18.0,4113205.0,,,0,,838,America/Sao_Paulo,2012-08-03,Sitio Joao M. da Silveira,Sítio João M. da Silveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92526,7699021,Sítio Amadeu do Valle,Sitio Amadeu do Valle,-25.7948,-49.5963,P,PPL,BR,,18.0,4113205.0,,,0,,827,America/Sao_Paulo,2012-08-03,Sitio Amadeu do Valle,Sítio Amadeu do Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92527,7699022,Sítio Cândido R. do Valle,Sitio Candido R. do Valle,-25.7945,-49.5889,P,PPL,BR,,18.0,4113205.0,,,0,,851,America/Sao_Paulo,2012-08-03,Sitio Candido R. do Valle,Sítio Cândido R. do Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92528,7699023,Sítio Benedito Ribeiro,Sitio Benedito Ribeiro,-25.7908,-49.5906,P,PPL,BR,,18.0,4113205.0,,,0,,844,America/Sao_Paulo,2012-08-03,Sitio Benedito Ribeiro,Sítio Benedito Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92529,7699024,Sítio Felipe Soczek,Sitio Felipe Soczek,-25.7827,-49.5848,P,PPL,BR,,18.0,4106209.0,,,0,,863,America/Sao_Paulo,2012-08-03,Sitio Felipe Soczek,Sítio Felipe Soczek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92530,7699025,Sítio José Trozanoski,Sitio Jose Trozanoski,-25.7799,-49.5807,P,PPL,BR,,18.0,4106209.0,,,0,,839,America/Sao_Paulo,2012-08-03,Sitio Jose Trozanoski,Sítio José Trozanoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92531,7699026,Sítio José dos S. Silveira,Sitio Jose dos S. Silveira,-25.782,-49.5715,P,PPL,BR,,18.0,4106209.0,,,0,,825,America/Sao_Paulo,2012-08-03,Sitio Jose dos S. Silveira,Sítio José dos S. Silveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92532,7699027,Sítio Orlando Silveira,Sitio Orlando Silveira,-25.7841,-49.5766,P,PPL,BR,,18.0,4106209.0,,,0,,842,America/Sao_Paulo,2012-08-03,Sitio Orlando Silveira,Sítio Orlando Silveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92533,7699028,Sítio Yolando Nunes,Sitio Yolando Nunes,-25.7857,-49.5793,P,PPL,BR,,18.0,4106209.0,,,0,,847,America/Sao_Paulo,2012-08-03,Sitio Yolando Nunes,Sítio Yolando Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92534,7699029,Sítio Miguel D. dos Santos,Sitio Miguel D. dos Santos,-25.7899,-49.5663,P,PPL,BR,,18.0,4106209.0,,,0,,820,America/Sao_Paulo,2012-08-03,Sitio Miguel D. dos Santos,Sítio Miguel D. dos Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92535,7699030,Sítio Natalina Belniak,Sitio Natalina Belniak,-25.7945,-49.5667,P,PPL,BR,,18.0,4113205.0,,,0,,825,America/Sao_Paulo,2012-08-03,Sitio Natalina Belniak,Sítio Natalina Belniak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92536,7699031,Sítio Manuel Luz,Sitio Manuel Luz,-25.797,-49.5656,P,PPL,BR,,18.0,4113205.0,,,0,,847,America/Sao_Paulo,2012-08-03,Sitio Manuel Luz,Sítio Manuel Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92537,7699032,Sítio Francisco Soczk,Sitio Francisco Soczk,-25.783,-49.5633,P,PPL,BR,,18.0,4106209.0,,,0,,823,America/Sao_Paulo,2012-08-03,Sitio Francisco Soczk,Sítio Francisco Soczk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92538,7699033,Sítio Delfino D. dos Santos,Sitio Delfino D. dos Santos,-25.7798,-49.5656,P,PPL,BR,,18.0,4106209.0,,,0,,842,America/Sao_Paulo,2012-08-03,Sitio Delfino D. dos Santos,Sítio Delfino D. dos Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92539,7699034,Sítio Vicente Pzibizoscki,Sitio Vicente Pzibizoscki,-25.7794,-49.5572,P,PPL,BR,,18.0,4106209.0,,,0,,846,America/Sao_Paulo,2012-08-03,Sitio Vicente Pzibizoscki,Sítio Vicente Pzibizoscki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92540,7699035,Escola São Jorge,Escola Sao Jorge,-25.7821,-49.5573,S,SCH,BR,,18.0,4106209.0,,,0,,830,America/Sao_Paulo,2012-08-03,Escola Sao Jorge,Escola São Jorge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92541,7699036,Alves Cardoso,Alves Cardoso,-25.7853,-49.5509,L,LCTY,BR,,18.0,,,,0,,863,America/Sao_Paulo,2012-01-21,Alves Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92542,7699037,Sítio Sérgio Drust,Sitio Sergio Drust,-25.7853,-49.5642,P,PPL,BR,,18.0,4106209.0,,,0,,826,America/Sao_Paulo,2012-08-03,Sitio Sergio Drust,Sítio Sérgio Drust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92543,7699038,Sítio Osvaldo Vrensk,Sitio Osvaldo Vrensk,-25.7884,-49.5536,P,PPL,BR,,18.0,4106209.0,,,0,,853,America/Sao_Paulo,2012-08-03,Sitio Osvaldo Vrensk,Sítio Osvaldo Vrensk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92544,7699039,Sítio Modesto Paiscek,Sitio Modesto Paiscek,-25.7937,-49.5467,P,PPL,BR,,18.0,4106209.0,,,0,,931,America/Sao_Paulo,2012-08-03,Sitio Modesto Paiscek,Sítio Modesto Paiscek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
