,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
101024,7777311,Sítio Nossa Senhora Aparecida,Sitio Nossa Senhora Aparecida,-23.96194,-50.45393,P,PPL,BR,,18.0,4107009.0,,,0,,747,America/Sao_Paulo,2012-08-03,Sitio Nossa Senhora Aparecida,Sítio Nossa Senhora Aparecida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101025,7777312,Sítio Alberto Pereira,Sitio Alberto Pereira,-23.96307,-50.44911,P,PPL,BR,,18.0,4107009.0,,,0,,743,America/Sao_Paulo,2012-08-03,Sitio Alberto Pereira,Sítio Alberto Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101026,7777313,Arroio do Engenho,Arroio do Engenho,-23.96776,-50.45489,H,STM,BR,,18.0,,,,0,,732,America/Sao_Paulo,2012-01-21,Arroio do Engenho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101027,7777314,Barreirinho,Barreirinho,-23.96438,-50.46462,L,LCTY,BR,,18.0,,,,0,,781,America/Sao_Paulo,2012-01-21,Barreirinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101028,7777315,Sítio Alberto,Sitio Alberto,-23.97438,-50.47868,P,PPL,BR,,18.0,4107009.0,,,0,,765,America/Sao_Paulo,2012-08-03,Sitio Alberto,Sítio Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101029,7777316,Escola Marechal Castelo Branco,Escola Marechal Castelo Branco,-23.97745,-50.47578,S,SCH,BR,,18.0,4107009.0,,,0,,771,America/Sao_Paulo,2012-08-03,Escola Marechal Castelo Branco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101030,7777317,Barra Grande,Barra Grande,-23.98483,-50.48918,L,LCTY,BR,,18.0,,,,0,,767,America/Sao_Paulo,2012-01-21,Barra Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101031,7777318,Fazenda Canaã,Fazenda Canaa,-23.98443,-50.47311,S,FRM,BR,,18.0,4107009.0,,,0,,814,America/Sao_Paulo,2012-08-03,Fazenda Canaa,Fazenda Canaã,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101032,7777319,Sítio Alício Pedroso,Sitio Alicio Pedroso,-23.98108,-50.46075,P,PPL,BR,,18.0,4107009.0,,,0,,763,America/Sao_Paulo,2012-08-03,Sitio Alicio Pedroso,Sítio Alício Pedroso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101033,7777320,Sítio São João,Sitio Sao Joao,-23.98185,-50.45226,P,PPL,BR,,18.0,4107009.0,,,0,,779,America/Sao_Paulo,2012-08-03,Sitio Sao Joao,Sítio São João,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101034,7777321,Sítio Joaquim F. de Melo,Sitio Joaquim F. de Melo,-23.98358,-50.45368,P,PPL,BR,,18.0,4107009.0,,,0,,761,America/Sao_Paulo,2012-08-03,Sitio Joaquim F. de Melo,Sítio Joaquim F. de Melo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101035,7777322,Sítio São Bartolomeu,Sitio Sao Bartolomeu,-23.9881,-50.44888,P,PPL,BR,,18.0,4107009.0,,,0,,807,America/Sao_Paulo,2012-08-03,Sitio Sao Bartolomeu,Sítio São Bartolomeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101036,7777323,Água do Tabuão,Agua do Tabuao,-23.9503,-50.4177,H,STM,BR,,18.0,,,,0,,616,America/Sao_Paulo,2012-01-21,Agua do Tabuao,Água do Tabuão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101037,7777324,Sítio Orlando Avanço,Sitio Orlando Avanco,-23.99259,-50.44837,P,PPL,BR,,18.0,4107009.0,,,0,,818,America/Sao_Paulo,2012-08-03,Sitio Orlando Avanco,Sítio Orlando Avanço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101038,7777325,Sítio Luiz Bronelli,Sitio Luiz Bronelli,-23.99406,-50.46007,P,PPL,BR,,18.0,4107009.0,,,0,,799,America/Sao_Paulo,2012-08-03,Sitio Luiz Bronelli,Sítio Luiz Bronelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101039,7777326,Sítio Prado,Sitio Prado,-23.99685,-50.49435,P,PPL,BR,,18.0,4107009.0,,,0,,808,America/Sao_Paulo,2012-08-03,Sitio Prado,Sítio Prado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101040,7777327,Sítio Thiago J. Ribeiro,Sitio Thiago J. Ribeiro,-23.99832,-50.49708,P,PPL,BR,,18.0,4107009.0,,,0,,774,America/Sao_Paulo,2012-08-03,Sitio Thiago J. Ribeiro,Sítio Thiago J. Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101041,7777328,Sítio Pedro Staguer,Sitio Pedro Staguer,-23.99724,-50.49095,P,PPL,BR,,18.0,4107009.0,,,0,,833,America/Sao_Paulo,2012-08-03,Sitio Pedro Staguer,Sítio Pedro Staguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101042,7777329,Boa Vista,Boa Vista,-23.99963,-50.47865,L,LCTY,BR,,18.0,,,,0,,884,America/Sao_Paulo,2012-01-21,Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101043,7777330,Sítio Cuiabá,Sitio Cuiaba,-23.99832,-50.46794,P,PPL,BR,,18.0,4107009.0,,,0,,945,America/Sao_Paulo,2012-08-03,Sitio Cuiaba,Sítio Cuiabá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101044,7777331,Sítio São Benedito,Sitio Sao Benedito,-23.99722,-50.45953,P,PPL,BR,,18.0,4107009.0,,,0,,873,America/Sao_Paulo,2012-08-03,Sitio Sao Benedito,Sítio São Benedito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101045,7777332,Sítio Sebastião Cortano,Sitio Sebastiao Cortano,-23.99943,-50.45106,P,PPL,BR,,18.0,4107009.0,,,0,,823,America/Sao_Paulo,2012-08-03,Sitio Sebastiao Cortano,Sítio Sebastião Cortano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101046,7777333,Sítio Pedro A. Ferreira,Sitio Pedro A. Ferreira,-23.99719,-50.44743,P,PPL,BR,,18.0,4107009.0,,,0,,823,America/Sao_Paulo,2012-08-03,Sitio Pedro A. Ferreira,Sítio Pedro A. Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101047,7777334,Sítio José A. de Oliveira,Sitio Jose A. de Oliveira,-23.99656,-50.43476,P,PPL,BR,,18.0,4107009.0,,,0,,766,America/Sao_Paulo,2012-08-03,Sitio Jose A. de Oliveira,Sítio José A. de Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101048,7777335,Sítio João F. da Silva,Sitio Joao F. da Silva,-23.99713,-50.41536,P,PPL,BR,,18.0,4107009.0,,,0,,756,America/Sao_Paulo,2012-08-03,Sitio Joao F. da Silva,Sítio João F. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101049,7777336,Sítio Waldomiro Soares,Sitio Waldomiro Soares,-23.99881,-50.40712,P,PPL,BR,,18.0,4107009.0,,,0,,735,America/Sao_Paulo,2012-08-03,Sitio Waldomiro Soares,Sítio Waldomiro Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101050,7777337,Sítio Olivio A. de Almeida,Sitio Olivio A. de Almeida,-23.99744,-50.39914,P,PPL,BR,,18.0,4107009.0,,,0,,752,America/Sao_Paulo,2012-08-03,Sitio Olivio A. de Almeida,Sítio Olivio A. de Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101051,7777338,Ribeirão das Moças,Ribeirao das Mocas,-23.95861,-50.3449,H,STM,BR,,18.0,,,,0,,589,America/Sao_Paulo,2012-01-21,Ribeirao Pelame,Ribeirao das Mocas,Ribeirão Pelame,Ribeirão das Moças,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101052,7777339,Sítio Salvador Luqui,Sitio Salvador Luqui,-23.99574,-50.40237,P,PPL,BR,,18.0,4107009.0,,,0,,741,America/Sao_Paulo,2012-08-03,Sitio Salvador Luqui,Sítio Salvador Luqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101053,7777340,Sítio Benedito Mendes,Sitio Benedito Mendes,-23.99408,-50.41108,P,PPL,BR,,18.0,4107009.0,,,0,,732,America/Sao_Paulo,2012-08-03,Sitio Benedito Mendes,Sítio Benedito Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101054,7777341,Sítio Bonsucesso,Sitio Bonsucesso,-23.99476,-50.41649,P,PPL,BR,,18.0,4107009.0,,,0,,704,America/Sao_Paulo,2012-08-03,Sitio Bonsucesso,Sítio Bonsucesso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101055,7777342,Sítio Chachoeira do Tateto,Sitio Chachoeira do Tateto,-23.99624,-50.42778,P,PPL,BR,,18.0,4107009.0,,,0,,686,America/Sao_Paulo,2012-08-03,Sitio Chachoeira do Tateto,Sítio Chachoeira do Tateto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101056,7777343,Sítio Vai-Quem-Quer,Sitio Vai-Quem-Quer,-23.99309,-50.43259,P,PPL,BR,,18.0,4107009.0,,,0,,710,America/Sao_Paulo,2012-08-03,Sitio Vai-Quem-Quer,Sítio Vai-Quem-Quer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101057,7777344,Sítio Aurélio Faganholo,Sitio Aurelio Faganholo,-23.99313,-50.43615,P,PPL,BR,,18.0,4107009.0,,,0,,739,America/Sao_Paulo,2012-08-03,Sitio Aurelio Faganholo,Sítio Aurélio Faganholo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101058,7777345,Sítio José I. da Silva,Sitio Jose I. da Silva,-23.99438,-50.43941,P,PPL,BR,,18.0,4107009.0,,,0,,782,America/Sao_Paulo,2012-08-03,Sitio Jose I. da Silva,Sítio José I. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101059,7777346,Sítio Bela Vista,Sitio Bela Vista,-23.99336,-50.44573,P,PPL,BR,,18.0,4107009.0,,,0,,776,America/Sao_Paulo,2012-08-03,Sitio Bela Vista,Sítio Bela Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101060,7777347,Sítio Boa Esperança,Sitio Boa Esperanca,-23.99124,-50.44744,P,PPL,BR,,18.0,4107009.0,,,0,,810,America/Sao_Paulo,2012-08-03,Sitio Boa Esperanca,Sítio Boa Esperança,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101061,7777348,Água do Tabuãozinho,Agua do Tabuaozinho,-23.96016,-50.44264,H,STM,BR,,18.0,,,,0,,730,America/Sao_Paulo,2012-01-21,Agua do Tabuaozinho,Água do Tabuãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101062,7777349,Sítio Araucária,Sitio Araucaria,-23.98641,-50.4486,P,PPL,BR,,18.0,4107009.0,,,0,,788,America/Sao_Paulo,2012-08-03,Sitio Araucaria,Sítio Araucária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101063,7777350,Escola Vila Ferreira,Escola Vila Ferreira,-23.98272,-50.44931,S,SCH,BR,,18.0,4107009.0,,,0,,771,America/Sao_Paulo,2012-08-03,Escola Vila Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101064,7777351,Serra do Caetê,Serra do Caete,-23.98113,-50.44852,P,PPL,BR,,18.0,4107009.0,,,0,,783,America/Sao_Paulo,2012-08-03,Serra do Caete,Serra do Caetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101065,7777352,Sítio Cachoeira,Sitio Cachoeira,-23.98636,-50.44119,P,PPL,BR,,18.0,4107009.0,,,0,,765,America/Sao_Paulo,2012-08-03,Sitio Cachoeira,Sítio Cachoeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101066,7777353,Sítio Paulo,Sitio Paulo,-23.98761,-50.43682,P,PPL,BR,,18.0,4107009.0,,,0,,735,America/Sao_Paulo,2012-08-03,Sitio Paulo,Sítio Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101067,7777354,Sítio José A. André,Sitio Jose A. Andre,-23.98911,-50.43713,P,PPL,BR,,18.0,4107009.0,,,0,,759,America/Sao_Paulo,2012-08-03,Sitio Jose A. Andre,Sítio José A. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101068,7777355,Ribeirão Tateto,Ribeirao Tateto,-23.95035,-50.41772,H,STM,BR,,18.0,,,,0,,616,America/Sao_Paulo,2012-01-21,Ribeirao Erveira,Ribeirao Tateto,Ribeirão Erveira,Ribeirão Tateto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101069,7777356,Sítio Três Irmãos,Sitio Tres Irmaos,-23.98886,-50.42349,P,PPL,BR,,18.0,4107009.0,,,0,,717,America/Sao_Paulo,2012-08-03,Sitio Tres Irmaos,Sítio Três Irmãos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101070,7777357,Sítio Dois Irmãos,Sitio Dois Irmaos,-23.98735,-50.41679,P,PPL,BR,,18.0,4107009.0,,,0,,693,America/Sao_Paulo,2012-08-03,Sitio Dois Irmaos,Sítio Dois Irmãos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101071,7777358,Bairro dos Nunes,Bairro dos Nunes,-23.9923,-50.416,L,LCTY,BR,,18.0,,,,0,,701,America/Sao_Paulo,2012-01-21,Bairro dos Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101072,7777359,Sítio São Luís,Sitio Sao Luis,-23.99138,-50.41244,P,PPL,BR,,18.0,4107009.0,,,0,,715,America/Sao_Paulo,2012-08-03,Sitio Sao Luis,Sítio São Luís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101073,7777360,Sítio Dito M. da Silva,Sitio Dito M. da Silva,-23.98957,-50.41421,P,PPL,BR,,18.0,4107009.0,,,0,,714,America/Sao_Paulo,2012-08-03,Sitio Dito M. da Silva,Sítio Dito M. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101074,7777361,Sítio João M. Freitas,Sitio Joao M. Freitas,-23.99377,-50.40239,P,PPL,BR,,18.0,4107009.0,,,0,,739,America/Sao_Paulo,2012-08-03,Sitio Joao M. Freitas,Sítio João M. Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101075,7777362,Ribeirão dos Pretos,Ribeirao dos Pretos,-23.94558,-50.41284,H,STM,BR,,18.0,,,,0,,612,America/Sao_Paulo,2012-01-21,Ribeirao dos Pretos,Ribeirão dos Pretos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101076,7777363,Sítio Cirilo,Sitio Cirilo,-23.99218,-50.39747,P,PPL,BR,,18.0,4107009.0,,,0,,745,America/Sao_Paulo,2012-08-03,Sitio Cirilo,Sítio Cirilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101077,7777364,Bairro Espigão Baixo,Bairro Espigao Baixo,-23.989,-50.3957,L,LCTY,BR,,18.0,,,,0,,758,America/Sao_Paulo,2012-01-21,Bairro Espigao Baixo,Bairro Espigão Baixo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101078,7777365,Sítio Dirceu P. de Oliveira,Sitio Dirceu P. de Oliveira,-23.99025,-50.38563,P,PPL,BR,,18.0,4107009.0,,,0,,729,America/Sao_Paulo,2012-08-03,Sitio Dirceu P. de Oliveira,Sítio Dirceu P. de Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101079,7777366,Sítio Jandir S. Delvino,Sitio Jandir S. Delvino,-23.98542,-50.39071,P,PPL,BR,,18.0,4107009.0,,,0,,742,America/Sao_Paulo,2012-08-03,Sitio Jandir S. Delvino,Sítio Jandir S. Delvino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101080,7777367,Escola Getúlio Vargas,Escola Getulio Vargas,-23.98448,-50.3939,S,SCH,BR,,18.0,4107009.0,,,0,,747,America/Sao_Paulo,2012-08-03,Escola Getulio Vargas,Escola Getúlio Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101081,7777368,Sítio Olivino J. Carneiro,Sitio Olivino J. Carneiro,-23.98343,-50.39585,P,PPL,BR,,18.0,4107009.0,,,0,,740,America/Sao_Paulo,2012-08-03,Sitio Olivino J. Carneiro,Sítio Olivino J. Carneiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101082,7777369,Sítio São José,Sitio Sao Jose,-23.98553,-50.41631,P,PPL,BR,,18.0,4107009.0,,,0,,716,America/Sao_Paulo,2012-08-03,Sitio Sao Jose,Sítio São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101083,7777370,Sítio Pires,Sitio Pires,-23.97962,-50.42866,P,PPL,BR,,18.0,4107009.0,,,0,,709,America/Sao_Paulo,2012-08-03,Sitio Pires,Sítio Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101084,7777371,Sítio São João,Sitio Sao Joao,-23.97938,-50.41734,P,PPL,BR,,18.0,4107009.0,,,0,,658,America/Sao_Paulo,2012-08-03,Sitio Sao Joao,Sítio São João,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101085,7777372,Sítio Espigão do Falcão,Sitio Espigao do Falcao,-23.97657,-50.39547,P,PPL,BR,,18.0,4107009.0,,,0,,692,America/Sao_Paulo,2012-08-03,Sitio Espigao do Falcao,Sítio Espigão do Falcão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101086,7777373,Fazenda do Arnão,Fazenda do Arnao,-23.97029,-50.37754,S,FRM,BR,,18.0,4107009.0,,,0,,716,America/Sao_Paulo,2012-08-03,Fazenda do Arnao,Fazenda do Arnão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101087,7777374,Sítio Orlando M. Branco,Sitio Orlando M. Branco,-23.96506,-50.37908,P,PPL,BR,,18.0,4107009.0,,,0,,705,America/Sao_Paulo,2012-08-03,Sitio Orlando M. Branco,Sítio Orlando M. Branco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101088,7777375,Sítio Roberto F. Carvalho,Sitio Roberto F. Carvalho,-23.96589,-50.40183,P,PPL,BR,,18.0,4107009.0,,,0,,701,America/Sao_Paulo,2012-08-03,Sitio Roberto F. Carvalho,Sítio Roberto F. Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101089,7777376,Sítio Santo Antônio,Sitio Santo Antonio,-23.97361,-50.41961,P,PPL,BR,,18.0,4107009.0,,,0,,640,America/Sao_Paulo,2012-08-03,Sitio Santo Antonio,Sítio Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101090,7777377,Sítio Ailton Guarani,Sitio Ailton Guarani,-23.9756,-50.4343,P,PPL,BR,,18.0,4107009.0,,,0,,739,America/Sao_Paulo,2012-08-03,Sitio Ailton Guarani,Sítio Ailton Guarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101091,7777378,Sítio Sebastião F. de Souza,Sitio Sebastiao F. de Souza,-23.97228,-50.44378,P,PPL,BR,,18.0,4107009.0,,,0,,741,America/Sao_Paulo,2012-08-03,Sitio Sebastiao F. de Souza,Sítio Sebastião F. de Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101092,7777379,Bairro Tabuão,Bairro Tabuao,-23.9688,-50.4394,L,LCTY,BR,,18.0,,,,0,,756,America/Sao_Paulo,2012-01-21,Bairro Tabuao,Bairro Tabuão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101093,7777380,Sítio José M. de Oliveira,Sitio Jose M. de Oliveira,-23.97205,-50.43251,P,PPL,BR,,18.0,4107009.0,,,0,,740,America/Sao_Paulo,2012-08-03,Sitio Jose M. de Oliveira,Sítio José M. de Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101094,7777381,Igreja de São Pedro,Igreja de Sao Pedro,-23.96486,-50.44819,S,CH,BR,,18.0,4107009.0,,,0,,750,America/Sao_Paulo,2012-08-03,Igreja de Sao Pedro,Igreja de São Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101095,7777382,Cerâmica Mayer,Ceramica Mayer,-23.9637,-50.44759,S,MFG,BR,,18.0,4107009.0,,,0,,741,America/Sao_Paulo,2012-08-03,Ceramica Mayer,Cerâmica Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101096,7777383,Fazenda Pinhal,Fazenda Pinhal,-23.95932,-50.43694,S,FRM,BR,,18.0,4107009.0,,,0,,740,America/Sao_Paulo,2012-08-03,Fazenda Pinhal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101097,7777384,Bairro Erveira,Bairro Erveira,-23.96043,-50.42105,L,LCTY,BR,,18.0,,,,0,,687,America/Sao_Paulo,2012-01-21,Bairro Erveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101098,7777385,Sítio São Francisco,Sitio Sao Francisco,-23.95929,-50.41428,P,PPL,BR,,18.0,4107009.0,,,0,,620,America/Sao_Paulo,2012-08-03,Sitio Sao Francisco,Sítio São Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101099,7777386,Sítio Arsênio Leal,Sitio Arsenio Leal,-23.95724,-50.39746,P,PPL,BR,,18.0,4107009.0,,,0,,669,America/Sao_Paulo,2012-08-03,Sitio Arsenio Leal,Sítio Arsênio Leal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101100,7777387,Sítio São José,Sitio Sao Jose,-23.95542,-50.39036,P,PPL,BR,,18.0,4107009.0,,,0,,722,America/Sao_Paulo,2012-08-03,Sitio Sao Jose,Sítio São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
