60017,3478363,Sítio Francisco Braimer,Sitio Francisco Braimer,-26.17392,-49.52344,P,PPL,BR,,18.0,4122305.0,,,0,,830,America/Sao_Paulo,2012-08-03,Sitio Francisco Braimer,Sítio Francisco Braimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60018,3478364,Sítio Leo Rezler,Sitio Leo Rezler,-26.17044,-49.5244,P,PPL,BR,,18.0,4122305.0,,,0,,829,America/Sao_Paulo,2012-08-03,Sitio Leo Rezler,Sítio Leo Rezler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60019,3478365,Piva,Piva,-26.04778,-53.72556,P,PPL,BR,,18.0,4124400.0,,,0,,541,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60020,3478366,Pranchita,Pranchita,-26.01972,-53.74028,P,PPL,BR,,18.0,4120358.0,,,0,,538,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60021,3478367,Cerro de Pouso,Cerro de Pouso,-26.01,-53.73694,T,HLL,BR,,18.0,4120358.0,,,0,,578,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60022,3478368,Cerro Negro,Cerro Negro,-26.04139,-53.66972,T,MT,BR,,18.0,4124400.0,,,0,824.0,814,America/Sao_Paulo,2018-12-05,Cerro Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60023,3478369,São Sebastião do Florido,Sao Sebastiao do Florido,-26.02611,-53.64139,P,PPL,BR,,18.0,4124400.0,,,0,,536,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60024,3478370,Aurora,Aurora,-26.06083,-53.68806,P,PPL,BR,,18.0,4124400.0,,,0,,549,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60025,3478371,São Francisco,Sao Francisco,-26.11556,-53.69083,P,PPL,BR,,18.0,4124400.0,,,0,,547,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60026,3478372,Alto Alegre,Alto Alegre,-25.90806,-53.55278,P,PPLL,BR,,18.0,4101002.0,,,0,,514,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60027,3478373,Vista Alegre,Vista Alegre,-26.01639,-53.58556,P,PPL,BR,,18.0,4124400.0,,,0,,511,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60028,3478374,Jaboti,Jaboti,-26.03889,-53.61722,P,PPL,BR,,18.0,4124400.0,,,0,,491,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60029,3478375,Linha Sarandi,Linha Sarandi,-26.03722,-53.51278,P,PPL,BR,,18.0,4119251.0,,,0,,464,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60030,3478376,São Braz,Sao Braz,-26.09361,-53.50278,P,PPL,BR,,18.0,4122800.0,,,0,,569,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60031,3478377,Nova Esperança,Nova Esperanca,-26.10444,-53.54139,P,PPL,BR,,18.0,4103156.0,,,0,,582,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60032,3478378,Bom Retiro,Bom Retiro,-26.1125,-53.56639,P,PPL,BR,,18.0,4103156.0,,,0,,539,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60033,3478379,Bóa Vista do Capanema,Boa Vista do Capanema,-26.13444,-53.57583,P,PPL,BR,,18.0,4103156.0,,,0,,566,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60034,3478380,Linha Gaúcha,Linha Gaucha,-26.12528,-53.51278,P,PPL,BR,,18.0,4103156.0,,,0,,506,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60035,3478381,Santa Isabel,Santa Isabel,-26.06333,-53.61861,P,PPL,BR,,18.0,4124400.0,,,0,,486,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60036,3478382,Sede União,Sede Uniao,-26.03861,-53.53472,P,PPL,BR,,18.0,4119251.0,,,0,,471,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60037,3478383,Nova Bélgica,Nova Belgica,-26.01306,-53.52833,T,MT,BR,,18.0,4119251.0,,,0,584.0,479,America/Sao_Paulo,2018-12-05,Nova Belgica,Nova Bélgica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60038,3478384,Arroio Lima,Arroio Lima,-26.04583,-53.54056,H,STM,BR,,18.0,,,,0,,353,America/Sao_Paulo,1999-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60039,3478385,Linha Formosa,Linha Formosa,-26.16222,-53.65611,P,PPL,BR,,18.0,4124400.0,,,0,,697,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60040,3478386,São Paulo I,Sao Paulo I,-26.22583,-53.64111,P,PPL,BR,,18.0,4102604.0,,,0,,713,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60041,3478387,São Paulo II,Sao Paulo II,-26.20111,-53.6425,P,PPL,BR,,18.0,4103156.0,,,0,,726,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60042,3478388,Lajeado Grande,Lajeado Grande,-26.14694,-53.62167,P,PPL,BR,,18.0,4124400.0,,,0,,519,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60043,3478389,Cavagnoli,Cavagnoli,-26.15028,-53.57694,P,PPL,BR,,18.0,4103156.0,,,0,,556,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60044,3478390,Coqueiro,Coqueiro,-26.17417,-53.56222,P,PPL,BR,,18.0,4103156.0,,,0,,651,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60045,3478391,São Sebastião,Sao Sebastiao,-26.18944,-53.58444,P,PPL,BR,,18.0,4103156.0,,,0,,562,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60046,3478392,Nossa Senhora de Fátima,Nossa Senhora de Fatima,-26.17528,-53.60611,P,PPL,BR,,18.0,4103156.0,,,0,,579,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60047,3478393,Boa Esperança,Boa Esperanca,-26.16722,-53.58556,P,PPL,BR,,18.0,4103156.0,,,0,,550,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60048,3478394,Quinze de Novembro,Quinze de Novembro,-26.1575,-53.50417,P,PPL,BR,,18.0,4103156.0,,,0,,547,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60049,3478395,São José,Sao Jose,-26.22389,-53.59444,P,PPL,BR,,18.0,4102604.0,,,0,,642,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60050,3478396,Egon,Egon,-26.21472,-53.60972,P,PPL,BR,,18.0,4102604.0,,,0,,575,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60051,3478397,Linha Sertaneja,Linha Sertaneja,-26.19833,-53.6125,P,PPL,BR,,18.0,4103156.0,,,0,,587,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60052,3478398,Rui Barbosa,Rui Barbosa,-26.23167,-53.58194,P,PPL,BR,,18.0,4102604.0,,,0,,733,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60053,3478399,São Pedro,Sao Pedro,-26.20944,-53.55667,P,PPL,BR,,18.0,4102604.0,,,0,,590,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60054,3478400,Vista Alegre,Vista Alegre,-26.2225,-53.54694,P,PPL,BR,,18.0,4102604.0,,,0,,524,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60055,3478401,Passo Liso,Passo Liso,-26.22889,-53.50972,P,PPL,BR,,18.0,4102604.0,,,0,,578,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60056,3478402,Barreiro,Barreiro,-26.24639,-53.51417,P,PPL,BR,,18.0,4102604.0,,,0,,616,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60057,3478403,Alegria,Alegria,-26.21917,-53.5325,P,PPL,BR,,18.0,4102604.0,,,0,,610,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60058,3478404,Rio Aurora,Rio Aurora,-26.05806,-53.71583,H,STM,BR,,18.0,,,,0,,522,America/Sao_Paulo,1999-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60059,3478405,Rio Verde,Rio Verde,-26.07722,-53.58917,H,STM,BR,,18.0,,,,0,,453,America/Sao_Paulo,1999-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60060,3478406,Rio Andrade,Rio Andrade,-26.06278,-53.69111,H,STM,BR,,18.0,,,,0,,554,America/Sao_Paulo,2021-08-13,Andrade River,Rio Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60061,3478407,Córrego São Domingos,Corrego Sao Domingos,-26.04361,-53.73389,H,STM,BR,,18.0,,,,0,,510,America/Sao_Paulo,1999-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60062,3478408,Rio Jaboti,Rio Jaboti,-26.00333,-53.54583,H,STM,BR,,18.0,,,,0,,339,America/Sao_Paulo,1999-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60063,3478409,Arroio Alegre,Arroio Alegre,-26.0475,-53.56306,H,STM,BR,,18.0,,,,0,,390,America/Sao_Paulo,1999-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60064,3478410,Arroio Pinhalito,Arroio Pinhalito,-26.02556,-53.52889,H,STM,BR,,18.0,,,,0,,346,America/Sao_Paulo,1999-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60065,3478411,Escola Gabriel de Lara,Escola Gabriel de Lara,-25.52,-48.49472,S,SCH,BR,,18.0,4118204.0,,,0,,4,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60066,3478412,Sítio Anísio Alves,Sitio Anisio Alves,-25.51889,-48.44806,S,FRM,BR,,18.0,4118204.0,,,0,,6,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60067,3478413,Sítio Levi,Sitio Levi,-25.53,-48.43083,S,FRM,BR,,18.0,4118204.0,,,0,,1,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60068,3478414,Sítio Diná Sequeira,Sitio Dina Sequeira,-25.52194,-48.47278,S,FRM,BR,,18.0,4118204.0,,,0,,0,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60069,3478415,Sítio Waldomiro Alves Pereira,Sitio Waldomiro Alves Pereira,-25.53333,-48.42472,S,FRM,BR,,18.0,4118204.0,,,0,,1,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60070,3478416,Sítio Rosendo,Sitio Rosendo,-25.50833,-48.47056,S,FRM,BR,,18.0,4118204.0,,,0,,0,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60071,3478417,Canal do Sucuriú,Canal do Sucuriu,-25.53056,-48.43417,H,CHN,BR,,18.0,,,,0,,1,America/Sao_Paulo,1999-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60072,3478418,Rio do Cerco,Rio do Cerco,-25.52639,-48.43778,H,STM,BR,,18.0,,,,0,,1,America/Sao_Paulo,1999-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60073,3478419,Sítio Waldomiro A. Pereira,Sitio Waldomiro A. Pereira,-25.55694,-48.42861,S,FRM,BR,,18.0,4119954.0,,,0,,7,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60074,3478420,Capela do Bom Jesus,Capela do Bom Jesus,-25.55611,-48.41139,S,CH,BR,,18.0,4119954.0,,,0,,8,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60075,3478421,Ponta do Cedro,Ponta do Cedro,-25.52139,-48.36722,T,PT,BR,,18.0,4118204.0,,,0,,1,America/Sao_Paulo,2018-12-05,Ponta do Cedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60076,3478422,Escola Ponta Oeste,Escola Ponta Oeste,-25.50639,-48.38056,S,SCH,BR,,18.0,4118204.0,,,0,,1,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60077,3478423,Capela de São Pedro,Capela de Sao Pedro,-25.50833,-48.37944,S,CH,BR,,18.0,4118204.0,,,0,,10,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60078,3478424,Pontal do Paraná,Pontal do Parana,-25.67361,-48.51111,P,PPLA2,BR,,18.0,4119954.0,,,14969,,7,America/Sao_Paulo,2012-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60079,3478425,Escola Pontal do Sul,Escola Pontal do Sul,-25.57861,-48.36056,S,SCH,BR,,18.0,4119954.0,,,0,,4,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60080,3478426,Igreja de São Pedro,Igreja de Sao Pedro,-25.57722,-48.35361,S,CH,BR,,18.0,4119954.0,,,0,,5,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60081,3478427,Praia Pontal do Sul,Praia Pontal do Sul,-25.58389,-48.35111,T,BCH,BR,,18.0,4118204.0,,,0,,-9999,America/Sao_Paulo,2018-12-05,Praia Pontal do Sul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60082,3478428,Capela de Nossa Senhora dos Prazeres,Capela de Nossa Senhora dos Prazeres,-25.50889,-48.315,S,MUS,BR,,18.0,4118204.0,,,0,,7,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60083,3478429,Farol das Conchas,Farol das Conchas,-25.54,-48.29028,S,LTHSE,BR,,18.0,4118204.0,,,0,,-9999,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60084,3478430,Praia do Farol,Praia do Farol,-25.54028,-48.29389,T,BCH,BR,,18.0,4118204.0,,,0,,4,America/Sao_Paulo,2018-12-05,Praia do Farol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60085,3478431,Praia do Cano,Praia do Cano,-25.56806,-48.30639,T,BCH,BR,,18.0,4118204.0,,,0,,-9999,America/Sao_Paulo,2018-12-05,Praia do Cano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60086,3478432,Escola Teodora Valentim,Escola Teodora Valentim,-25.57194,-48.31306,S,SCH,BR,,18.0,4118204.0,,,0,,8,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60087,3478433,Ponta da Galheta,Ponta da Galheta,-25.57667,-48.31417,T,PT,BR,,18.0,4118204.0,,,0,,-9999,America/Sao_Paulo,2018-12-05,Ponta da Galheta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088,3478434,Praia do Belo,Praia do Belo,-25.55361,-48.30889,T,BCH,BR,,18.0,4118204.0,,,0,,1,America/Sao_Paulo,2018-12-05,Praia do Belo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
